date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Adidas,89.72,89.72,Clothing
2023-01-05,Decker LLC,184.82,184.82,Clothing
2023-01-07,Delta Airlines,198.45,66.15,Travel
2023-01-10,Hardin Group,83.85,83.85,Home
2023-01-11,Robinson-Knox,368.39,368.39,Travel
2023-01-16,"Moore, Barnett and Butler",64.62,64.62,Health
2023-01-17,Zara,76.04,76.04,Clothing
2023-01-20,Zara,106.5,53.25,Clothing
2023-01-21,Walmart,112.93,112.93,Groceries
2023-01-22,McDonald's,58.76,29.38,Dining
2023-01-25,Apple,951.8,317.27,Electronics
2023-01-26,Walgreens,57.57,57.57,Health
2023-01-28,"Parker, Miller and Greene",12.54,12.54,Entertainment
2023-01-29,Starbucks,55.78,55.78,Dining
2023-02-01,Powell LLC,92.65,46.33,Entertainment
2023-02-04,Flores-Martinez,56.85,56.85,Clothing
2023-02-10,Delta Airlines,248.68,248.68,Travel
2023-02-13,McDonald's,34.7,34.7,Dining
2023-02-14,Starbucks,23.65,7.88,Dining
2023-02-18,"Gordon, Gonzalez and Chandler",33.75,16.88,Health
2023-02-19,Delta Airlines,75.67,25.22,Travel
2023-02-22,H&M,86.92,43.46,Clothing
2023-02-23,IKEA,94.21,94.21,Home
2023-02-24,McDonald's,47.5,47.5,Dining
2023-02-25,Walmart,40.14,40.14,Groceries
2023-02-28,Moore and Sons,170.8,170.8,Travel
2023-03-01,Amazon,309.79,309.79,Electronics
2023-03-04,Adidas,174.96,174.96,Clothing
2023-03-05,Johnson-Knight,99.4,99.4,Clothing
2023-03-08,Uber,102.12,51.06,Travel
2023-03-09,"Pena, Quinn and Hawkins",47.32,47.32,Dining
2023-03-10,Uber,238.25,238.25,Travel
2023-03-12,Nike,78.7,26.23,Clothing
2023-03-17,Apple,690.22,690.22,Electronics
2023-03-19,IKEA,261.41,87.14,Home
2023-03-24,Apple,997.07,997.07,Electronics
2023-03-28,"Clements, Ortega and Patel",67.34,67.34,Travel
2023-03-29,CVS,28.16,9.39,Health
2023-03-31,Uber,304.8,304.8,Travel
