date,income,expense,balance,description
2023-01-04,3269.73,0.0,6810.54,Salary
2023-01-09,0.0,22.88,6787.66,Wire Transfer
2023-01-11,0.0,118.24,6669.42,ATM Withdrawal
2023-01-13,0.0,129.51,6539.91,Bill Payment
2023-01-15,0.0,82.0,6457.91,ATM Withdrawal
2023-01-18,0.0,107.62,6350.29,Bill Payment
2023-01-19,0.0,54.77,6295.52,ATM Withdrawal
2023-01-20,4.86,0.0,6300.38,Interest Payment
2023-01-28,0.0,605.9,10454.66,Credit Card Payment
2023-01-29,0.0,49.72,6250.66,Wire Transfer
2023-01-30,0.0,23.08,6227.58,ATM Withdrawal
2023-02-01,0.0,70.37,6157.21,Bill Payment
2023-02-02,0.0,23.95,6133.26,Bill Payment
2023-02-03,0.0,139.99,5993.27,ATM Withdrawal
2023-02-04,3299.54,0.0,9292.81,Salary
2023-02-05,0.0,120.74,9172.07,ATM Withdrawal
2023-02-08,0.0,46.82,9125.25,ATM Withdrawal
2023-02-09,0.0,117.76,9007.49,Wire Transfer
2023-02-11,0.0,77.26,8930.23,Loan Payment
2023-02-13,0.0,144.61,8785.62,ATM Withdrawal
2023-02-14,0.0,101.64,8683.98,ATM Withdrawal
2023-02-19,0.0,137.34,8546.64,Bill Payment
2023-02-20,3.56,0.0,8550.2,Interest Payment
2023-02-23,0.0,36.92,8513.28,Bill Payment
2023-02-24,0.0,147.23,8366.05,ATM Withdrawal
2023-02-28,0.0,799.17,9655.49,Credit Card Payment
2023-03-01,0.0,27.64,8338.41,ATM Withdrawal
2023-03-04,3263.97,0.0,11602.38,Salary
2023-03-04,0.0,47.26,11555.12,Wire Transfer
2023-03-09,0.0,45.56,11509.56,Wire Transfer
2023-03-12,0.0,28.71,11480.85,ATM Withdrawal
2023-03-13,0.0,77.68,11403.17,Bill Payment
2023-03-17,0.0,52.25,11350.92,Bill Payment
2023-03-19,0.0,119.73,11231.19,ATM Withdrawal
2023-03-20,7.3,0.0,11238.49,Interest Payment
2023-03-22,0.0,83.31,11155.18,ATM Withdrawal
2023-03-24,0.0,94.62,11060.56,ATM Withdrawal
2023-03-28,0.0,1755.57,7899.92,Credit Card Payment
2023-04-28,0.0,162.09,7737.83,Credit Card Payment
2023-05-28,0.0,127.1,7610.73,Credit Card Payment
