date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Nike,136.0,136.0,Clothing
2023-01-02,Apple,973.96,973.96,Electronics
2023-01-04,Target,134.41,134.41,Groceries
2023-01-05,IKEA,161.84,161.84,Home
2023-01-07,Adidas,190.99,190.99,Clothing
2023-01-08,Walmart,148.86,49.62,Groceries
2023-01-09,Adidas,105.89,105.89,Clothing
2023-01-11,Walmart,73.91,73.91,Groceries
2023-01-12,"Harris, Cooper and Page",74.2,74.2,Clothing
2023-01-14,Uber,290.48,290.48,Travel
2023-01-15,Nike,177.43,177.43,Clothing
2023-01-17,Walgreens,94.29,47.15,Health
2023-01-19,Adidas,67.97,67.97,Clothing
2023-01-24,Starbucks,37.76,12.59,Dining
2023-01-25,IKEA,368.32,368.32,Home
2023-02-04,Walgreens,22.59,22.59,Health
2023-02-08,IKEA,255.58,255.58,Home
2023-02-10,Adidas,158.28,52.76,Clothing
2023-02-13,Apple,682.03,682.03,Electronics
2023-02-15,CVS,66.04,66.04,Health
2023-02-19,Walgreens,57.67,57.67,Health
2023-02-21,H&M,100.43,100.43,Clothing
2023-02-23,Starbucks,21.0,21.0,Dining
2023-02-26,Target,27.36,27.36,Groceries
2023-02-28,Hawkins-Mcdonald,50.58,50.58,Home
2023-03-01,McDonald's,49.55,49.55,Dining
2023-03-02,Delta Airlines,445.34,445.34,Travel
2023-03-03,Apple,516.49,258.25,Electronics
2023-03-10,Walmart,39.62,39.62,Groceries
2023-03-11,Villa-Smith,102.16,102.16,Groceries
2023-03-12,Walgreens,58.6,58.6,Health
2023-03-14,Boone-Woods,139.0,139.0,Groceries
2023-03-16,Starbucks,39.47,19.73,Dining
2023-03-18,Ward Ltd,51.54,51.54,Groceries
2023-03-19,Zara,176.58,176.58,Clothing
2023-03-20,Nike,32.26,32.26,Clothing
2023-03-22,IKEA,263.89,263.89,Home
2023-03-24,Adidas,111.33,111.33,Clothing
2023-03-25,Delta Airlines,176.07,58.69,Travel
