date,business_name,amount_of_deal,amount_paid,category
2023-01-02,Craig-Patterson,99.36,99.36,Groceries
2023-01-03,Adidas,188.06,188.06,Clothing
2023-01-06,"Russo, Barnett and Taylor",654.88,654.88,Electronics
2023-01-07,"Smith, Harris and Guzman",41.99,41.99,Health
2023-01-09,Delta Airlines,374.91,187.46,Travel
2023-01-11,H&M,148.37,148.37,Clothing
2023-01-16,CVS,43.13,43.13,Health
2023-01-18,IKEA,231.57,231.57,Home
2023-01-21,"Potter, Winters and Randolph",91.88,91.88,Home
2023-02-02,Amazon,993.49,993.49,Electronics
2023-02-03,IKEA,133.55,133.55,Home
2023-02-04,Starbucks,39.4,39.4,Dining
2023-02-07,Nike,164.19,164.19,Clothing
2023-02-10,Mcintyre-Anderson,734.77,244.92,Electronics
2023-02-12,McDonald's,36.15,12.05,Dining
2023-02-15,Delta Airlines,94.73,94.73,Travel
2023-02-17,McDonald's,53.53,53.53,Dining
2023-02-18,Nike,159.82,159.82,Clothing
2023-02-19,Zara,159.48,53.16,Clothing
2023-02-20,Walgreens,36.06,36.06,Health
2023-02-24,Nike,157.27,157.27,Clothing
2023-02-28,McDonald's,57.19,28.59,Dining
2023-03-03,Chapman-Douglas,14.47,14.47,Dining
2023-03-07,Williams and Sons,97.18,97.18,Groceries
2023-03-10,Walmart,107.21,107.21,Groceries
2023-03-11,Morgan-Malone,84.03,42.02,Groceries
2023-03-12,"Cook, Wilson and Steele",78.89,78.89,Entertainment
2023-03-13,McDonald's,11.11,11.11,Dining
2023-03-15,Uber,51.42,51.42,Travel
2023-03-16,IKEA,151.43,151.43,Home
2023-03-17,Sanders Ltd,51.31,51.31,Dining
2023-03-18,Mcknight and Sons,69.24,69.24,Home
2023-03-22,Delta Airlines,126.62,126.62,Travel
2023-03-23,Adidas,54.08,54.08,Clothing
2023-03-25,Sandoval-Townsend,36.56,36.56,Home
2023-03-27,Zara,114.65,57.33,Clothing
2023-03-29,"Petersen, Leon and Williams",37.65,37.65,Dining
2023-03-30,McDonald's,19.07,19.07,Dining
2023-03-31,Uber,197.29,197.29,Travel
