date,income,expense,balance,description
2023-01-01,0.0,23.07,8079.82,ATM Withdrawal
2023-01-02,0.0,106.58,7973.24,ATM Withdrawal
2023-01-03,5344.68,0.0,13317.92,Salary
2023-01-04,0.0,139.99,13177.93,Bill Payment
2023-01-12,0.0,40.65,13137.28,Wire Transfer
2023-01-14,0.0,106.91,13030.37,ATM Withdrawal
2023-01-15,0.0,135.15,12895.22,Bill Payment
2023-01-17,0.0,33.21,12862.01,ATM Withdrawal
2023-01-19,0.0,52.08,12809.93,Bill Payment
2023-01-20,0.0,63.92,12746.01,Bill Payment
2023-01-21,0.0,147.74,12598.27,ATM Withdrawal
2023-01-26,0.0,70.42,12527.85,ATM Withdrawal
2023-01-28,7.77,0.0,12535.62,Interest Payment
2023-01-28,0.0,740.52,21068.87,Credit Card Payment
2023-02-01,0.0,31.99,12503.63,ATM Withdrawal
2023-02-03,5115.96,0.0,17619.59,Salary
2023-02-06,0.0,111.68,17507.91,Bill Payment
2023-02-07,0.0,142.93,17364.98,Bill Payment
2023-02-10,0.0,22.92,17342.06,ATM Withdrawal
2023-02-11,0.0,53.25,17288.81,ATM Withdrawal
2023-02-14,0.0,37.62,17251.19,ATM Withdrawal
2023-02-16,0.0,40.68,17210.51,Bill Payment
2023-02-27,0.0,37.73,17172.78,Wire Transfer
2023-02-28,6.77,0.0,17179.55,Interest Payment
2023-02-28,0.0,3173.28,17895.59,Credit Card Payment
2023-03-01,0.0,100.54,17079.01,Wire Transfer
2023-03-02,0.0,51.77,17027.24,ATM Withdrawal
2023-03-03,5315.43,0.0,22342.67,Salary
2023-03-03,0.0,47.4,22295.27,ATM Withdrawal
2023-03-13,0.0,120.18,22175.09,Bill Payment
2023-03-24,0.0,86.2,22088.89,Bill Payment
2023-03-27,0.0,121.42,21967.47,Bill Payment
2023-03-28,6.6,0.0,21974.07,Interest Payment
2023-03-28,0.0,2978.99,14916.6,Credit Card Payment
2023-03-29,0.0,90.91,21883.16,ATM Withdrawal
2023-03-30,0.0,73.77,21809.39,Wire Transfer
2023-04-28,0.0,165.51,14751.09,Credit Card Payment
2023-05-28,0.0,165.51,14585.58,Credit Card Payment
