date,income,expense,balance,description
2023-01-02,3552.4,0.0,7509.91,Salary
2023-01-04,0.0,31.47,7478.44,Loan Payment
2023-01-08,0.0,38.1,7440.34,Bill Payment
2023-01-09,0.0,133.74,7306.6,ATM Withdrawal
2023-01-11,0.0,110.99,7195.61,ATM Withdrawal
2023-01-15,0.0,90.18,7105.43,Bill Payment
2023-01-16,0.0,69.76,7035.67,Bill Payment
2023-01-27,6.33,0.0,7042.0,Interest Payment
2023-01-27,0.0,53.23,6988.77,Bill Payment
2023-01-28,0.0,1020.32,11926.94,Credit Card Payment
2023-01-31,0.0,23.83,6964.94,ATM Withdrawal
2023-02-02,3657.59,0.0,10622.53,Salary
2023-02-05,0.0,85.36,10537.17,ATM Withdrawal
2023-02-06,0.0,55.93,10481.24,Bill Payment
2023-02-09,0.0,98.89,10382.35,Bill Payment
2023-02-10,0.0,69.32,10313.03,Bill Payment
2023-02-13,0.0,124.22,10188.81,ATM Withdrawal
2023-02-22,0.0,60.79,10128.02,ATM Withdrawal
2023-02-23,0.0,99.89,10028.13,Loan Payment
2023-02-25,0.0,69.95,9958.18,ATM Withdrawal
2023-02-27,4.63,0.0,9962.81,Interest Payment
2023-02-28,0.0,1753.08,6653.46,Credit Card Payment
2023-03-02,3450.94,0.0,13413.75,Salary
2023-03-04,0.0,141.12,13272.63,Bill Payment
2023-03-19,0.0,133.23,13139.4,Wire Transfer
2023-03-26,0.0,67.42,13071.98,Bill Payment
2023-03-27,2.81,0.0,13074.79,Interest Payment
2023-03-28,0.0,3520.4,8406.54,Credit Card Payment
2023-03-31,0.0,127.53,12947.26,ATM Withdrawal
2023-04-28,0.0,260.82,6392.64,Credit Card Payment
