date,income,expense,balance,description
2023-01-01,0.0,120.1,3945.79,Bill Payment
2023-01-04,6209.23,0.0,10155.02,Salary
2023-01-05,0.0,124.53,10030.49,ATM Withdrawal
2023-01-06,0.0,149.95,9880.54,ATM Withdrawal
2023-01-07,0.0,25.62,9854.92,Wire Transfer
2023-01-09,0.0,111.87,9743.05,ATM Withdrawal
2023-01-10,0.0,132.37,9610.68,ATM Withdrawal
2023-01-13,0.0,85.23,9525.45,ATM Withdrawal
2023-01-18,0.0,48.02,9477.43,ATM Withdrawal
2023-01-19,0.0,140.56,9336.87,ATM Withdrawal
2023-01-24,0.0,59.55,9277.32,Wire Transfer
2023-01-26,9.62,0.0,9286.94,Interest Payment
2023-01-26,0.0,127.85,9159.09,ATM Withdrawal
2023-01-28,0.0,119.92,9039.17,Bill Payment
2023-01-28,0.0,1365.67,17960.98,Credit Card Payment
2023-02-03,0.0,124.41,8914.76,Wire Transfer
2023-02-04,5914.47,0.0,14829.23,Salary
2023-02-05,0.0,99.65,14729.58,Wire Transfer
2023-02-06,0.0,47.99,14681.59,ATM Withdrawal
2023-02-07,0.0,33.64,14647.95,ATM Withdrawal
2023-02-10,0.0,45.55,14602.4,ATM Withdrawal
2023-02-11,0.0,62.26,14540.14,Bill Payment
2023-02-15,0.0,54.59,14485.55,Bill Payment
2023-02-16,0.0,147.04,14338.51,ATM Withdrawal
2023-02-20,0.0,86.33,14252.18,Bill Payment
2023-02-22,0.0,42.46,14209.72,Bill Payment
2023-02-23,0.0,37.25,14172.47,Bill Payment
2023-02-26,7.4,0.0,14179.87,Interest Payment
2023-02-28,0.0,100.79,14079.08,Wire Transfer
2023-02-28,0.0,2386.14,15574.84,Credit Card Payment
2023-03-02,0.0,141.9,13937.18,Wire Transfer
2023-03-03,0.0,22.95,13914.23,Bill Payment
2023-03-04,5920.11,0.0,19834.34,Salary
2023-03-10,0.0,82.99,19751.35,ATM Withdrawal
2023-03-13,0.0,85.66,19665.69,Bill Payment
2023-03-17,0.0,104.98,19560.71,ATM Withdrawal
2023-03-23,0.0,73.57,19487.14,ATM Withdrawal
2023-03-24,0.0,22.04,19465.1,Bill Payment
2023-03-25,0.0,146.08,19319.02,ATM Withdrawal
2023-03-26,7.63,0.0,19326.65,Interest Payment
2023-03-28,0.0,3662.22,11912.62,Credit Card Payment
2023-04-28,0.0,384.81,11527.81,Credit Card Payment
2023-05-28,0.0,357.49,11170.32,Credit Card Payment
