date,income,expense,balance,description
2023-01-01,3784.29,0.0,11002.46,Salary
2023-01-01,0.0,35.85,10966.61,Bill Payment
2023-01-05,0.0,135.11,10831.5,Bill Payment
2023-01-06,0.0,121.67,10709.83,Bill Payment
2023-01-07,0.0,40.49,10669.34,ATM Withdrawal
2023-01-10,0.0,38.53,10630.81,Bill Payment
2023-01-13,0.0,56.68,10574.13,ATM Withdrawal
2023-01-21,0.0,119.47,10454.66,ATM Withdrawal
2023-01-24,0.0,88.67,10365.99,Bill Payment
2023-01-26,9.28,0.0,10375.27,Interest Payment
2023-01-27,0.0,55.55,10319.72,ATM Withdrawal
2023-01-28,0.0,2511.54,13792.71,Credit Card Payment
2023-02-01,3964.67,0.0,14284.39,Salary
2023-02-03,0.0,126.16,14158.23,Bill Payment
2023-02-05,0.0,86.01,14072.22,Bill Payment
2023-02-09,0.0,57.8,14014.42,ATM Withdrawal
2023-02-13,0.0,133.18,13881.24,Bill Payment
2023-02-15,0.0,65.46,13815.78,ATM Withdrawal
2023-02-16,0.0,122.21,13693.57,Loan Payment
2023-02-21,0.0,57.06,13636.51,Bill Payment
2023-02-24,0.0,103.11,13533.4,ATM Withdrawal
2023-02-26,2.42,0.0,13535.82,Interest Payment
2023-02-27,0.0,62.92,13472.9,ATM Withdrawal
2023-02-28,0.0,2175.1,11617.61,Credit Card Payment
2023-03-01,3738.46,0.0,17211.36,Salary
2023-03-01,0.0,58.81,17152.55,ATM Withdrawal
2023-03-06,0.0,43.5,17109.05,Bill Payment
2023-03-09,0.0,101.34,17007.71,Bill Payment
2023-03-12,0.0,42.42,16965.29,Bill Payment
2023-03-15,0.0,124.03,16841.26,Bill Payment
2023-03-16,0.0,63.51,16777.75,ATM Withdrawal
2023-03-19,0.0,30.0,16747.75,Loan Payment
2023-03-23,0.0,143.25,16604.5,Bill Payment
2023-03-25,0.0,63.84,16540.66,Bill Payment
2023-03-26,4.71,0.0,16545.37,Interest Payment
2023-03-27,0.0,137.05,16408.32,ATM Withdrawal
2023-03-28,0.0,104.07,16304.25,Bill Payment
2023-03-28,0.0,2193.75,9423.86,Credit Card Payment
2023-04-28,0.0,134.23,9289.63,Credit Card Payment
2023-05-28,0.0,109.63,9180.0,Credit Card Payment
