date,income,expense,balance,description
2023-01-03,0.0,44.98,8357.49,ATM Withdrawal
2023-01-04,5684.29,0.0,14041.78,Salary
2023-01-06,0.0,86.59,13955.19,Wire Transfer
2023-01-08,0.0,134.97,13820.22,Wire Transfer
2023-01-11,0.0,143.26,13676.96,Bill Payment
2023-01-12,0.0,126.98,13549.98,Bill Payment
2023-01-13,0.0,120.91,13429.07,ATM Withdrawal
2023-01-15,0.0,116.05,13313.02,ATM Withdrawal
2023-01-18,0.0,87.11,13225.91,Bill Payment
2023-01-21,9.23,0.0,13235.14,Interest Payment
2023-01-25,0.0,62.63,13172.51,Wire Transfer
2023-01-28,0.0,821.9,21999.41,Credit Card Payment
2023-02-02,0.0,137.48,13035.03,ATM Withdrawal
2023-02-04,5443.52,0.0,18478.55,Salary
2023-02-06,0.0,51.84,18426.71,Bill Payment
2023-02-08,0.0,25.96,18400.75,Bill Payment
2023-02-09,0.0,121.41,18279.34,Bill Payment
2023-02-10,0.0,92.24,18187.1,ATM Withdrawal
2023-02-16,0.0,89.53,18097.57,ATM Withdrawal
2023-02-17,0.0,48.66,18048.91,ATM Withdrawal
2023-02-19,0.0,140.07,17908.84,ATM Withdrawal
2023-02-21,9.12,0.0,17917.96,Interest Payment
2023-02-24,0.0,50.53,17867.43,Wire Transfer
2023-02-28,0.0,31.65,17835.78,Wire Transfer
2023-02-28,0.0,917.4,21082.01,Credit Card Payment
2023-03-04,5569.13,0.0,23404.91,Salary
2023-03-05,0.0,138.76,23266.15,ATM Withdrawal
2023-03-06,0.0,58.14,23208.01,Wire Transfer
2023-03-08,0.0,110.92,23097.09,Wire Transfer
2023-03-09,0.0,28.87,23068.22,Bill Payment
2023-03-14,0.0,55.03,23013.19,ATM Withdrawal
2023-03-21,7.76,0.0,23020.95,Interest Payment
2023-03-24,0.0,65.64,22955.31,ATM Withdrawal
2023-03-25,0.0,93.15,22862.16,ATM Withdrawal
2023-03-28,0.0,40.85,22821.31,Bill Payment
2023-03-28,0.0,2819.08,18262.93,Credit Card Payment
2023-04-28,0.0,222.62,18040.31,Credit Card Payment
