date,income,expense,balance,description
2023-01-02,3973.06,0.0,13566.71,Salary
2023-01-03,0.0,139.64,13427.07,Wire Transfer
2023-01-09,0.0,88.56,13338.51,ATM Withdrawal
2023-01-13,0.0,144.39,13194.12,ATM Withdrawal
2023-01-17,0.0,82.41,13111.71,ATM Withdrawal
2023-01-22,9.71,0.0,13121.42,Interest Payment
2023-01-26,0.0,67.41,13054.01,ATM Withdrawal
2023-01-28,0.0,82.46,12971.55,Bill Payment
2023-01-28,0.0,1504.66,18094.87,Credit Card Payment
2023-02-02,4074.45,0.0,17046.0,Salary
2023-02-02,0.0,123.82,16922.18,Loan Payment
2023-02-07,0.0,42.86,16879.32,Bill Payment
2023-02-14,0.0,72.72,16806.6,Wire Transfer
2023-02-18,0.0,120.58,16686.02,ATM Withdrawal
2023-02-22,4.31,0.0,16690.33,Interest Payment
2023-02-22,0.0,91.29,16599.04,Loan Payment
2023-02-25,0.0,80.77,16518.27,Bill Payment
2023-02-28,0.0,144.15,16374.12,Bill Payment
2023-02-28,0.0,4044.44,14050.43,Credit Card Payment
2023-03-02,4067.98,0.0,20442.1,Salary
2023-03-03,0.0,115.4,20326.7,Bill Payment
2023-03-07,0.0,88.93,20237.77,ATM Withdrawal
2023-03-09,0.0,77.85,20159.92,ATM Withdrawal
2023-03-10,0.0,126.98,20032.94,ATM Withdrawal
2023-03-11,0.0,47.1,19985.84,ATM Withdrawal
2023-03-13,0.0,55.64,19930.2,Bill Payment
2023-03-15,0.0,114.23,19815.97,Bill Payment
2023-03-21,0.0,140.11,19675.86,Bill Payment
2023-03-22,8.47,0.0,19684.33,Interest Payment
2023-03-27,0.0,84.8,19599.53,ATM Withdrawal
2023-03-28,0.0,4180.8,9869.63,Credit Card Payment
2023-04-28,0.0,240.94,9628.69,Credit Card Payment
