date,business_name,amount_of_deal,amount_paid,category
2023-01-02,Austin-Ingram,84.09,84.09,Groceries
2023-01-03,Delta Airlines,105.53,105.53,Travel
2023-01-04,Zara,97.64,97.64,Clothing
2023-01-09,Nike,183.36,183.36,Clothing
2023-01-11,Walmart,59.32,19.77,Groceries
2023-01-14,Target,117.81,117.81,Groceries
2023-01-15,Zara,124.01,124.01,Clothing
2023-01-17,"Gordon, Nelson and Warren",23.89,23.89,Dining
2023-01-21,Walmart,57.69,57.69,Groceries
2023-01-22,IKEA,210.69,210.69,Home
2023-01-28,Walgreens,78.27,78.27,Health
2023-01-29,Apple,478.07,478.07,Electronics
2023-01-30,Adidas,134.94,44.98,Clothing
2023-02-02,Rivers-Green,86.88,86.88,Groceries
2023-02-08,Rogers Inc,129.12,129.12,Clothing
2023-02-09,Apple,757.75,757.75,Electronics
2023-02-10,McDonald's,50.13,50.13,Dining
2023-02-11,Apple,858.43,858.43,Electronics
2023-02-13,Delta Airlines,120.83,120.83,Travel
2023-02-17,IKEA,149.52,49.84,Home
2023-02-24,Zara,75.85,75.85,Clothing
2023-03-06,Zara,199.14,66.38,Clothing
2023-03-08,Nike,58.29,58.29,Clothing
2023-03-15,Adidas,150.13,75.06,Clothing
2023-03-16,"Bolton, Wilson and Macias",35.14,35.14,Groceries
2023-03-17,Uber,200.31,200.31,Travel
2023-03-18,McDonald's,36.92,12.31,Dining
2023-03-22,Apple,985.97,985.97,Electronics
2023-03-25,"Meyer, Wright and Floyd",13.55,13.55,Dining
2023-03-28,Starbucks,22.52,22.52,Dining
2023-03-29,McDonald's,48.39,48.39,Dining
2023-03-30,IKEA,309.3,309.3,Home
2023-03-31,"Long, Parker and Massey",787.15,787.15,Electronics
