date,income,expense,balance,description
2023-01-01,0.0,67.91,8960.31,Bill Payment
2023-01-04,5027.76,0.0,13988.07,Salary
2023-01-09,0.0,69.98,13918.09,Wire Transfer
2023-01-18,0.0,32.34,13885.75,Bill Payment
2023-01-19,0.0,109.85,13775.9,Bill Payment
2023-01-20,8.96,0.0,13784.86,Interest Payment
2023-01-23,0.0,141.13,13643.73,ATM Withdrawal
2023-01-28,0.0,3749.92,19208.46,Credit Card Payment
2023-02-03,0.0,69.3,13574.43,Bill Payment
2023-02-04,5270.37,0.0,18844.8,Salary
2023-02-06,0.0,62.22,18782.58,ATM Withdrawal
2023-02-10,0.0,34.36,18748.22,Bill Payment
2023-02-12,0.0,96.05,18652.17,Bill Payment
2023-02-14,0.0,23.52,18628.65,ATM Withdrawal
2023-02-17,0.0,37.43,18591.22,ATM Withdrawal
2023-02-18,0.0,22.36,18568.86,ATM Withdrawal
2023-02-20,9.03,0.0,18577.89,Interest Payment
2023-02-24,0.0,139.92,18437.97,ATM Withdrawal
2023-02-28,0.0,1336.17,17872.29,Credit Card Payment
2023-03-01,0.0,29.99,18407.98,ATM Withdrawal
2023-03-04,5242.52,0.0,23650.5,Salary
2023-03-05,0.0,30.49,23620.01,Bill Payment
2023-03-06,0.0,124.65,23495.36,Bill Payment
2023-03-07,0.0,141.02,23354.34,Bill Payment
2023-03-12,0.0,96.74,23257.6,ATM Withdrawal
2023-03-16,0.0,61.51,23196.09,ATM Withdrawal
2023-03-19,0.0,136.05,23060.04,Bill Payment
2023-03-20,3.18,0.0,23063.22,Interest Payment
2023-03-28,0.0,1805.62,16066.67,Credit Card Payment
2023-03-31,0.0,104.84,22958.38,ATM Withdrawal
2023-04-28,0.0,192.1,15874.57,Credit Card Payment
2023-05-28,0.0,55.86,15818.71,Credit Card Payment
