date,business_name,amount_of_deal,amount_paid,category
2023-01-04,H&M,94.58,47.29,Clothing
2023-01-06,Delta Airlines,223.36,74.45,Travel
2023-01-12,Edwards Inc,380.01,380.01,Electronics
2023-01-14,Whitehead Ltd,346.64,115.55,Home
2023-01-15,Maldonado-Kaiser,94.53,94.53,Home
2023-01-17,Amazon,889.11,889.11,Electronics
2023-01-22,Nike,92.47,92.47,Clothing
2023-01-23,Target,57.96,28.98,Groceries
2023-01-26,Uber,467.11,233.56,Travel
2023-01-27,CVS,36.3,18.15,Health
2023-01-28,Delta Airlines,363.31,363.31,Travel
2023-01-29,"Bailey, Taylor and Shelton",24.06,24.06,Entertainment
2023-01-30,Walgreens,70.08,70.08,Health
2023-01-31,Clark and Sons,75.64,75.64,Health
2023-02-01,Walmart,60.4,60.4,Groceries
2023-02-02,Target,124.45,124.45,Groceries
2023-02-04,Deleon Inc,435.87,435.87,Electronics
2023-02-09,Rivers-Rubio,66.82,66.82,Groceries
2023-02-13,"Skinner, Washington and West",236.82,118.41,Home
2023-02-14,Hubbard Ltd,36.96,36.96,Dining
2023-02-17,Walmart,66.12,66.12,Groceries
2023-02-18,Starbucks,12.67,12.67,Dining
2023-02-25,Zara,131.98,43.99,Clothing
2023-02-26,Target,22.83,7.61,Groceries
2023-02-27,"Hernandez, Berry and Smith",79.38,79.38,Clothing
2023-02-28,McDonald's,28.86,28.86,Dining
2023-03-01,Target,127.35,127.35,Groceries
2023-03-03,Amazon,613.79,613.79,Electronics
2023-03-09,Zara,188.17,94.08,Clothing
2023-03-10,Delta Airlines,131.1,131.1,Travel
2023-03-11,Uber,484.02,484.02,Travel
2023-03-15,Walgreens,31.27,31.27,Health
2023-03-18,"Leonard, Taylor and Salazar",271.29,271.29,Travel
2023-03-22,Walgreens,99.44,99.44,Health
2023-03-30,Nike,188.22,188.22,Clothing
