date,income,expense,balance,description
2023-01-04,6328.35,0.0,9105.63,Salary
2023-01-05,0.0,139.63,8966.0,Bill Payment
2023-01-06,0.0,82.79,8883.21,Bill Payment
2023-01-10,0.0,45.68,8837.53,Bill Payment
2023-01-12,0.0,144.02,8693.51,Bill Payment
2023-01-16,0.0,134.15,8559.36,ATM Withdrawal
2023-01-17,0.0,76.8,8482.56,ATM Withdrawal
2023-01-19,0.0,49.23,8433.33,ATM Withdrawal
2023-01-22,0.0,78.77,8354.56,Bill Payment
2023-01-24,7.87,0.0,8362.43,Interest Payment
2023-01-27,0.0,23.8,8338.63,ATM Withdrawal
2023-01-28,0.0,1244.33,18719.42,Credit Card Payment
2023-01-30,0.0,51.35,8287.28,Bill Payment
2023-02-01,0.0,48.42,8238.86,ATM Withdrawal
2023-02-04,6430.54,0.0,14669.4,Salary
2023-02-11,0.0,137.99,14531.41,Loan Payment
2023-02-12,0.0,88.08,14443.33,ATM Withdrawal
2023-02-15,0.0,58.37,14384.96,Bill Payment
2023-02-18,0.0,105.48,14279.48,Loan Payment
2023-02-20,0.0,41.1,14238.38,Wire Transfer
2023-02-24,8.14,0.0,14246.52,Interest Payment
2023-02-27,0.0,67.28,14179.24,ATM Withdrawal
2023-02-28,0.0,2315.54,16403.88,Credit Card Payment
2023-03-04,6290.05,0.0,20469.29,Salary
2023-03-04,0.0,146.76,20322.53,Bill Payment
2023-03-06,0.0,82.27,20240.26,Bill Payment
2023-03-14,0.0,53.11,20187.15,ATM Withdrawal
2023-03-17,0.0,138.28,20048.87,Bill Payment
2023-03-22,0.0,68.67,19980.2,ATM Withdrawal
2023-03-24,8.95,0.0,19989.15,Interest Payment
2023-03-26,0.0,25.4,19963.75,ATM Withdrawal
2023-03-28,0.0,1998.39,14405.49,Credit Card Payment
2023-04-28,0.0,58.78,14346.71,Credit Card Payment
2023-05-28,0.0,45.06,14301.65,Credit Card Payment
