date,business_name,amount_of_deal,amount_paid,category
2023-01-03,Foster PLC,66.26,22.09,Travel
2023-01-05,Adidas,67.06,67.06,Clothing
2023-01-07,Uber,306.38,306.38,Travel
2023-01-08,Target,108.65,108.65,Groceries
2023-01-11,Target,20.49,20.49,Groceries
2023-01-12,Mccoy-Suarez,335.1,335.1,Home
2023-01-22,Allen-Hill,144.94,144.94,Groceries
2023-01-29,Walmart,53.18,53.18,Groceries
2023-01-30,Uber,139.41,139.41,Travel
2023-02-07,Adidas,100.4,100.4,Clothing
2023-02-08,"Wilson, Baker and Savage",126.08,126.08,Groceries
2023-02-09,Walmart,33.42,33.42,Groceries
2023-02-10,Walmart,28.17,28.17,Groceries
2023-02-12,IKEA,393.86,393.86,Home
2023-02-15,Apple,672.73,672.73,Electronics
2023-02-18,Walmart,106.6,106.6,Groceries
2023-02-21,Brown Group,177.22,177.22,Clothing
2023-02-22,Uber,333.76,333.76,Travel
2023-02-24,Delta Airlines,394.96,394.96,Travel
2023-02-28,Uber,406.2,406.2,Travel
2023-03-02,Walmart,96.68,96.68,Groceries
2023-03-05,Apple,762.34,762.34,Electronics
2023-03-06,Walmart,106.05,106.05,Groceries
2023-03-07,Amazon,932.55,932.55,Electronics
2023-03-08,"Acosta, Harris and Gonzalez",38.06,38.06,Dining
2023-03-13,Nike,103.98,103.98,Clothing
2023-03-15,Wong-Schmidt,64.07,64.07,Groceries
2023-03-16,McDonald's,18.33,6.11,Dining
2023-03-17,Apple,335.88,335.88,Electronics
2023-03-26,Starbucks,29.61,29.61,Dining
2023-03-27,Hughes-Turner,218.09,218.09,Home
2023-03-28,Walmart,38.32,12.77,Groceries
2023-03-30,Adidas,135.52,135.52,Clothing
2023-03-31,Zara,34.15,34.15,Clothing
