date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Starbucks,40.7,20.35,Dining
2023-01-05,McDonald's,38.24,19.12,Dining
2023-01-09,Rivera-Richardson,25.4,25.4,Dining
2023-01-10,Starbucks,18.97,6.32,Dining
2023-01-11,"Tucker, Cummings and Parks",269.68,269.68,Home
2023-01-13,Stephenson Ltd,229.75,229.75,Home
2023-01-14,Walmart,31.57,31.57,Groceries
2023-01-15,Perkins-Mejia,26.76,26.76,Groceries
2023-01-19,Target,82.07,27.36,Groceries
2023-01-26,Walmart,75.21,75.21,Groceries
2023-01-27,Walmart,81.32,27.11,Groceries
2023-01-29,CVS,88.37,88.37,Health
2023-02-01,Gordon-Murray,112.66,56.33,Groceries
2023-02-03,McDonald's,35.85,35.85,Dining
2023-02-06,Target,127.68,127.68,Groceries
2023-02-11,Soto and Sons,75.74,75.74,Health
2023-02-12,Green and Sons,62.38,62.38,Entertainment
2023-02-21,Munoz Ltd,127.25,42.42,Clothing
2023-02-23,Nike,195.82,195.82,Clothing
2023-02-24,Delta Airlines,211.64,211.64,Travel
2023-02-28,Jacobs Inc,29.22,14.61,Dining
2023-03-08,Zara,118.62,118.62,Clothing
2023-03-10,Apple,518.17,518.17,Electronics
2023-03-14,Delta Airlines,301.62,301.62,Travel
2023-03-15,IKEA,178.73,59.58,Home
2023-03-21,Adidas,49.16,49.16,Clothing
2023-03-22,Target,121.46,121.46,Groceries
2023-03-29,Starbucks,22.03,22.03,Dining
