date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Target,49.39,49.39,Groceries
2023-01-03,Nike,75.16,75.16,Clothing
2023-01-08,IKEA,328.85,328.85,Home
2023-01-09,Adidas,110.65,110.65,Clothing
2023-01-12,Spears LLC,70.17,35.09,Groceries
2023-01-13,Walmart,77.95,77.95,Groceries
2023-01-14,Target,90.86,90.86,Groceries
2023-01-15,George Inc,50.31,50.31,Groceries
2023-01-17,Delta Airlines,244.45,81.48,Travel
2023-01-19,IKEA,316.7,316.7,Home
2023-01-20,Target,135.61,45.2,Groceries
2023-01-21,"Rodriguez, Combs and Garcia",98.6,98.6,Clothing
2023-01-22,Target,145.75,48.58,Groceries
2023-01-26,Delta Airlines,246.36,246.36,Travel
2023-01-31,Hernandez PLC,92.45,92.45,Entertainment
2023-02-08,Ferguson-Lucas,14.71,4.9,Entertainment
2023-02-09,Adidas,59.0,59.0,Clothing
2023-02-10,Adidas,71.13,71.13,Clothing
2023-02-15,Starbucks,55.75,55.75,Dining
2023-02-16,Davis Group,59.5,59.5,Entertainment
2023-02-18,Uber,281.11,281.11,Travel
2023-02-19,Walmart,95.72,95.72,Groceries
2023-02-20,H&M,86.23,86.23,Clothing
2023-02-21,IKEA,266.92,266.92,Home
2023-02-25,Adidas,185.95,185.95,Clothing
2023-02-27,Solis-Williams,19.01,6.34,Dining
2023-02-28,Zara,61.38,61.38,Clothing
2023-03-01,Walmart,126.66,126.66,Groceries
2023-03-03,Uber,463.42,463.42,Travel
2023-03-07,Walgreens,52.37,26.18,Health
2023-03-09,Walgreens,57.2,57.2,Health
2023-03-10,Roach-Sloan,856.66,285.55,Electronics
2023-03-13,McDonald's,41.75,20.88,Dining
2023-03-15,H&M,131.44,131.44,Clothing
2023-03-18,CVS,28.02,28.02,Health
2023-03-26,Ross Group,76.31,76.31,Home
2023-03-27,Amazon,187.39,187.39,Electronics
2023-03-28,Target,70.11,70.11,Groceries
2023-03-29,Waters and Sons,28.87,14.44,Dining
2023-03-30,Walgreens,29.81,29.81,Health
