date,business_name,amount_of_deal,amount_paid,category
2023-01-02,"Anthony, Olson and Jenkins",100.19,100.19,Clothing
2023-01-03,McDonald's,34.31,34.31,Dining
2023-01-13,Apple,267.9,267.9,Electronics
2023-01-18,Amazon,467.82,467.82,Electronics
2023-01-19,Rodriguez and Sons,120.41,120.41,Groceries
2023-01-23,Zara,61.37,30.68,Clothing
2023-01-24,Walgreens,69.81,69.81,Health
2023-01-26,"Carter, Davis and Harrell",195.77,195.77,Home
2023-01-30,McDonald's,28.95,28.95,Dining
2023-02-05,Edwards-Phillips,37.76,37.76,Clothing
2023-02-06,Stevenson-Stafford,23.4,23.4,Dining
2023-02-13,Adidas,132.91,132.91,Clothing
2023-02-15,Hernandez PLC,55.3,55.3,Home
2023-02-19,Target,149.33,74.67,Groceries
2023-02-20,Amazon,564.11,188.04,Electronics
2023-02-25,Apple,411.24,137.08,Electronics
2023-02-26,IKEA,344.01,344.01,Home
2023-02-28,Walgreens,71.88,71.88,Health
2023-03-01,Williams LLC,90.12,90.12,Groceries
2023-03-04,Walgreens,76.06,76.06,Health
2023-03-06,Delta Airlines,487.23,487.23,Travel
2023-03-08,"Fernandez, Smith and Marshall",332.34,332.34,Home
2023-03-09,Apple,834.5,834.5,Electronics
2023-03-11,Delta Airlines,299.23,299.23,Travel
2023-03-12,Delta Airlines,402.49,402.49,Travel
2023-03-15,McDonald's,20.83,20.83,Dining
2023-03-17,Jones-Kelley,151.85,151.85,Clothing
2023-03-27,"Williams, Brown and Ballard",81.56,27.19,Home
