date,income,expense,balance,description
2023-01-01,3932.46,0.0,10432.41,Salary
2023-01-05,0.0,70.32,10362.09,ATM Withdrawal
2023-01-13,0.0,145.93,10216.16,ATM Withdrawal
2023-01-20,6.94,0.0,10223.1,Interest Payment
2023-01-21,0.0,51.21,10171.89,ATM Withdrawal
2023-01-22,0.0,98.1,10073.79,Bill Payment
2023-01-24,0.0,79.92,9993.87,Loan Payment
2023-01-27,0.0,30.23,9963.64,Wire Transfer
2023-01-28,0.0,2221.0,13992.01,Credit Card Payment
2023-02-01,3911.88,0.0,13875.52,Salary
2023-02-01,0.0,63.01,13812.51,Bill Payment
2023-02-03,0.0,120.37,13692.14,Wire Transfer
2023-02-05,0.0,70.27,13621.87,Bill Payment
2023-02-08,0.0,43.02,13578.85,ATM Withdrawal
2023-02-12,0.0,133.12,13445.73,ATM Withdrawal
2023-02-14,0.0,136.64,13309.09,Wire Transfer
2023-02-20,6.39,0.0,13315.48,Interest Payment
2023-02-20,0.0,141.23,13174.25,ATM Withdrawal
2023-02-27,0.0,127.56,13046.69,Wire Transfer
2023-02-28,0.0,2066.77,11925.24,Credit Card Payment
2023-03-01,3866.0,0.0,16912.69,Salary
2023-03-02,0.0,23.29,16889.4,ATM Withdrawal
2023-03-03,0.0,36.64,16852.76,ATM Withdrawal
2023-03-04,0.0,94.58,16758.18,Bill Payment
2023-03-05,0.0,71.74,16686.44,Wire Transfer
2023-03-11,0.0,50.5,16635.94,ATM Withdrawal
2023-03-16,0.0,66.03,16569.91,ATM Withdrawal
2023-03-17,0.0,65.5,16504.41,ATM Withdrawal
2023-03-19,0.0,83.88,16420.53,ATM Withdrawal
2023-03-20,9.7,0.0,16430.23,Interest Payment
2023-03-21,0.0,31.65,16398.58,Wire Transfer
2023-03-25,0.0,40.98,16357.6,Bill Payment
2023-03-28,0.0,2806.75,9118.49,Credit Card Payment
2023-03-30,0.0,144.59,16213.01,Bill Payment
2023-04-28,0.0,354.95,8763.54,Credit Card Payment
2023-05-28,0.0,84.93,8678.61,Credit Card Payment
