date,business_name,amount_of_deal,amount_paid,category
2023-01-10,H&M,133.98,133.98,Clothing
2023-01-13,"Smith, Kelly and Frost",300.37,150.19,Electronics
2023-01-17,McDonald's,29.99,29.99,Dining
2023-01-19,Zara,86.79,86.79,Clothing
2023-01-22,Apple,703.68,703.68,Electronics
2023-01-25,Delta Airlines,198.19,198.19,Travel
2023-01-26,Rodriguez LLC,73.25,36.62,Entertainment
2023-01-27,Zara,164.07,164.07,Clothing
2023-01-29,Robles-Warner,54.26,27.13,Health
2023-01-31,"Rice, Diaz and Mccarty",68.83,68.83,Entertainment
2023-02-05,Target,26.71,26.71,Groceries
2023-02-07,Apple,115.43,115.43,Electronics
2023-02-10,Gutierrez-Jackson,481.08,481.08,Travel
2023-02-13,Hernandez-Allen,316.68,316.68,Travel
2023-02-16,Uber,188.74,188.74,Travel
2023-02-18,Target,60.76,60.76,Groceries
2023-02-19,Apple,968.05,968.05,Electronics
2023-02-24,"Jones, Garcia and Hall",251.94,251.94,Home
2023-02-25,IKEA,141.85,141.85,Home
2023-03-01,Pena and Sons,368.29,368.29,Home
2023-03-02,Amazon,509.93,254.97,Electronics
2023-03-04,"Wells, Palmer and Gordon",91.46,91.46,Entertainment
2023-03-08,Nike,105.71,35.24,Clothing
2023-03-14,Delta Airlines,276.54,276.54,Travel
2023-03-15,Walgreens,41.21,41.21,Health
2023-03-18,Delta Airlines,415.8,138.6,Travel
2023-03-19,Zara,76.19,25.4,Clothing
2023-03-20,Walgreens,89.43,89.43,Health
2023-03-22,McDonald's,23.18,23.18,Dining
2023-03-25,Walmart,146.26,48.75,Groceries
2023-03-27,H&M,35.27,35.27,Clothing
2023-03-28,Walmart,79.27,79.27,Groceries
2023-03-29,Zara,43.21,43.21,Clothing
