date,income,expense,balance,description
2023-01-03,0.0,112.06,8952.88,Bill Payment
2023-01-04,4290.68,0.0,13243.56,Salary
2023-01-06,0.0,145.57,13097.99,ATM Withdrawal
2023-01-15,0.0,106.28,12991.71,ATM Withdrawal
2023-01-16,0.0,119.09,12872.62,ATM Withdrawal
2023-01-20,0.0,41.7,12830.92,Bill Payment
2023-01-21,6.15,0.0,12837.07,Interest Payment
2023-01-23,0.0,127.79,12709.28,Bill Payment
2023-01-24,0.0,36.25,12673.03,Bill Payment
2023-01-28,0.0,1330.92,18310.06,Credit Card Payment
2023-01-31,0.0,60.76,12612.27,Bill Payment
2023-02-04,4354.67,0.0,16966.94,Salary
2023-02-04,0.0,111.25,16855.69,Bill Payment
2023-02-07,0.0,70.84,16784.85,ATM Withdrawal
2023-02-08,0.0,125.67,16659.18,Loan Payment
2023-02-13,0.0,40.99,16618.19,Bill Payment
2023-02-14,0.0,62.26,16555.93,ATM Withdrawal
2023-02-16,0.0,140.76,16415.17,Bill Payment
2023-02-19,0.0,33.89,16381.28,Wire Transfer
2023-02-21,2.19,0.0,16383.47,Interest Payment
2023-02-26,0.0,82.9,16300.57,Loan Payment
2023-02-27,0.0,133.5,16167.07,ATM Withdrawal
2023-02-28,0.0,1176.32,17133.74,Credit Card Payment
2023-03-02,0.0,35.33,16131.74,Bill Payment
2023-03-04,4374.12,0.0,20505.86,Salary
2023-03-05,0.0,60.21,20445.65,Bill Payment
2023-03-06,0.0,127.01,20318.64,ATM Withdrawal
2023-03-10,0.0,141.29,20177.35,Bill Payment
2023-03-16,0.0,81.41,20095.94,Bill Payment
2023-03-17,0.0,130.22,19965.72,Bill Payment
2023-03-18,0.0,81.65,19884.07,Bill Payment
2023-03-19,0.0,22.19,19861.88,ATM Withdrawal
2023-03-21,7.87,0.0,19869.75,Interest Payment
2023-03-22,0.0,86.65,19783.1,Wire Transfer
2023-03-23,0.0,44.82,19738.28,ATM Withdrawal
2023-03-24,0.0,57.39,19680.89,Bill Payment
2023-03-28,0.0,1944.44,15189.3,Credit Card Payment
2023-03-30,0.0,39.91,19640.98,ATM Withdrawal
2023-04-28,0.0,158.73,15030.57,Credit Card Payment
