date,income,expense,balance,description
2023-01-02,5707.33,0.0,11856.38,Salary
2023-01-03,0.0,127.64,11728.74,Bill Payment
2023-01-04,0.0,99.05,11629.69,Bill Payment
2023-01-09,0.0,45.22,11584.47,Bill Payment
2023-01-20,0.0,85.55,11498.92,Loan Payment
2023-01-24,0.0,77.45,11421.47,ATM Withdrawal
2023-01-27,2.39,0.0,11423.86,Interest Payment
2023-01-28,0.0,69.46,11354.4,ATM Withdrawal
2023-01-28,0.0,1078.83,19636.09,Credit Card Payment
2023-01-29,0.0,98.73,11255.67,Bill Payment
2023-01-31,0.0,111.25,11144.42,Wire Transfer
2023-02-02,5434.42,0.0,16578.84,Salary
2023-02-11,0.0,62.96,16515.88,Bill Payment
2023-02-16,0.0,119.29,16396.59,Loan Payment
2023-02-17,0.0,125.65,16270.94,ATM Withdrawal
2023-02-20,0.0,62.47,16208.47,ATM Withdrawal
2023-02-21,0.0,93.23,16115.24,ATM Withdrawal
2023-02-27,4.35,0.0,16119.59,Interest Payment
2023-02-27,0.0,129.17,15990.42,Bill Payment
2023-02-28,0.0,2825.03,16116.07,Credit Card Payment
2023-03-02,5523.99,0.0,21514.41,Salary
2023-03-03,0.0,69.66,21444.75,ATM Withdrawal
2023-03-04,0.0,101.44,21343.31,Bill Payment
2023-03-11,0.0,98.76,21244.55,ATM Withdrawal
2023-03-12,0.0,104.06,21140.49,Bill Payment
2023-03-14,0.0,79.04,21061.45,ATM Withdrawal
2023-03-17,0.0,45.23,21016.22,Bill Payment
2023-03-18,0.0,79.87,20936.35,ATM Withdrawal
2023-03-20,0.0,52.52,20883.83,Wire Transfer
2023-03-23,0.0,97.03,20786.8,Bill Payment
2023-03-26,0.0,76.64,20710.16,ATM Withdrawal
2023-03-27,4.76,0.0,20714.92,Interest Payment
2023-03-28,0.0,694.99,18941.1,Credit Card Payment
2023-04-28,0.0,157.01,15959.06,Credit Card Payment
2023-05-28,0.0,26.75,15932.31,Credit Card Payment
