date,business_name,amount_of_deal,amount_paid,category
2023-01-04,Fernandez-Hunt,116.12,116.12,Groceries
2023-01-05,"Nguyen, Frazier and Hanna",323.21,323.21,Travel
2023-01-06,H&M,148.86,148.86,Clothing
2023-01-07,Walmart,25.97,25.97,Groceries
2023-01-14,Uber,491.56,491.56,Travel
2023-01-16,Zara,109.62,109.62,Clothing
2023-01-22,Nike,139.88,139.88,Clothing
2023-01-24,Francis-Grant,219.02,219.02,Home
2023-01-25,Adidas,108.74,108.74,Clothing
2023-01-27,Walmart,139.82,139.82,Groceries
2023-01-29,Davis and Sons,34.7,34.7,Entertainment
2023-02-01,Macdonald-Levy,68.05,34.02,Groceries
2023-02-02,Target,24.16,24.16,Groceries
2023-02-04,Target,109.82,109.82,Groceries
2023-02-15,Hebert Inc,969.69,969.69,Electronics
2023-02-20,Nike,191.92,63.97,Clothing
2023-02-22,Ross Inc,180.67,180.67,Travel
2023-02-23,Uber,155.5,155.5,Travel
2023-02-24,Walmart,111.79,111.79,Groceries
2023-03-04,H&M,92.58,92.58,Clothing
2023-03-08,Lee-Fisher,320.27,320.27,Electronics
2023-03-11,Amazon,733.32,733.32,Electronics
2023-03-13,Target,47.9,47.9,Groceries
2023-03-18,Apple,354.71,354.71,Electronics
2023-03-27,Walmart,45.62,45.62,Groceries
2023-03-30,Amazon,225.99,225.99,Electronics
