date,income,expense,balance,description
2023-01-04,4130.65,0.0,8142.46,Salary
2023-01-06,0.0,139.86,8002.6,ATM Withdrawal
2023-01-08,0.0,120.4,7882.2,Bill Payment
2023-01-10,0.0,30.77,7851.43,Bill Payment
2023-01-11,0.0,21.05,7830.38,ATM Withdrawal
2023-01-15,0.0,64.97,7765.41,ATM Withdrawal
2023-01-16,0.0,51.86,7713.55,ATM Withdrawal
2023-01-20,0.0,94.54,7619.01,ATM Withdrawal
2023-01-25,9.76,0.0,7628.77,Interest Payment
2023-01-28,0.0,981.17,13617.18,Credit Card Payment
2023-01-30,0.0,40.63,7588.14,ATM Withdrawal
2023-01-31,0.0,117.29,7470.85,ATM Withdrawal
2023-02-03,0.0,85.63,7385.22,Bill Payment
2023-02-04,3974.15,0.0,11359.37,Salary
2023-02-17,0.0,99.62,11259.75,Wire Transfer
2023-02-19,0.0,34.63,11225.12,ATM Withdrawal
2023-02-23,0.0,106.22,11118.9,Wire Transfer
2023-02-25,3.38,0.0,11122.28,Interest Payment
2023-02-27,0.0,64.54,11057.74,Bill Payment
2023-02-28,0.0,1498.9,12118.28,Credit Card Payment
2023-03-04,4104.18,0.0,15161.92,Salary
2023-03-04,0.0,45.14,15116.78,ATM Withdrawal
2023-03-08,0.0,57.81,15058.97,Bill Payment
2023-03-11,0.0,23.3,15035.67,Bill Payment
2023-03-23,0.0,27.51,15008.16,ATM Withdrawal
2023-03-24,0.0,121.28,14886.88,Loan Payment
2023-03-25,2.6,0.0,14889.48,Interest Payment
2023-03-25,0.0,98.47,14791.01,Wire Transfer
2023-03-27,0.0,82.37,14708.64,Bill Payment
2023-03-28,0.0,1105.72,11012.56,Credit Card Payment
2023-03-29,0.0,110.29,14598.35,Bill Payment
2023-04-28,0.0,159.51,10853.05,Credit Card Payment
2023-05-28,0.0,159.51,10693.54,Credit Card Payment
