date,business_name,amount_of_deal,amount_paid,category
2023-01-06,H&M,166.73,166.73,Clothing
2023-01-08,"Brown, Campbell and Burton",837.46,837.46,Electronics
2023-01-10,Starbucks,40.66,40.66,Dining
2023-01-15,CVS,28.75,14.38,Health
2023-01-16,Fitzgerald Inc,139.23,139.23,Clothing
2023-01-18,CVS,32.89,32.89,Health
2023-01-19,"Owens, Howard and Hogan",369.9,369.9,Electronics
2023-01-21,IKEA,231.56,231.56,Home
2023-01-25,"Kent, Morton and Wallace",84.62,84.62,Travel
2023-01-28,Hogan Group,172.42,172.42,Clothing
2023-01-30,CVS,53.82,53.82,Health
2023-02-05,Reyes Inc,37.89,12.63,Dining
2023-02-06,"Jones, Chapman and Ray",47.25,47.25,Health
2023-02-08,Williams-Dorsey,110.14,110.14,Travel
2023-02-09,Ballard and Sons,389.62,389.62,Home
2023-02-11,Nike,134.43,134.43,Clothing
2023-02-12,H&M,79.94,79.94,Clothing
2023-02-15,"Silva, Reed and Robinson",83.22,27.74,Health
2023-02-16,Walgreens,42.1,42.1,Health
2023-02-19,Griffin-Pierce,24.93,12.46,Dining
2023-02-21,Walgreens,40.11,20.05,Health
2023-02-24,Adidas,68.88,22.96,Clothing
2023-02-27,Target,127.83,63.91,Groceries
2023-03-02,H&M,71.46,71.46,Clothing
2023-03-03,CVS,57.55,57.55,Health
2023-03-04,Target,30.96,15.48,Groceries
2023-03-05,Walgreens,11.33,11.33,Health
2023-03-07,IKEA,311.56,311.56,Home
2023-03-09,Target,105.35,105.35,Groceries
2023-03-10,Benjamin-Gibson,368.03,122.68,Travel
2023-03-12,IKEA,366.68,122.23,Home
2023-03-13,Walmart,32.46,32.46,Groceries
2023-03-14,CVS,62.99,31.5,Health
2023-03-16,"Payne, Garrison and Holmes",107.93,107.93,Travel
2023-03-18,IKEA,169.78,169.78,Home
2023-03-19,Walgreens,28.7,28.7,Health
2023-03-24,Starbucks,35.03,35.03,Dining
2023-03-26,Adidas,103.11,51.55,Clothing
2023-03-28,Nike,138.23,138.23,Clothing
2023-03-30,Delta Airlines,154.42,154.42,Travel
2023-03-31,Zara,196.91,196.91,Clothing
