date,income,expense,balance,description
2023-01-02,4721.21,0.0,14298.25,Salary
2023-01-10,0.0,53.64,14244.61,Bill Payment
2023-01-13,0.0,139.67,14104.94,ATM Withdrawal
2023-01-18,0.0,147.91,13957.03,ATM Withdrawal
2023-01-20,0.0,105.45,13851.58,ATM Withdrawal
2023-01-23,0.0,33.23,13818.35,Wire Transfer
2023-01-27,7.65,0.0,13826.0,Interest Payment
2023-01-27,0.0,99.88,13726.12,ATM Withdrawal
2023-01-28,0.0,70.5,13655.62,Bill Payment
2023-01-28,0.0,1185.35,21034.75,Credit Card Payment
2023-02-02,4981.37,0.0,18636.99,Salary
2023-02-05,0.0,24.01,18612.98,Bill Payment
2023-02-10,0.0,75.27,18537.71,Bill Payment
2023-02-11,0.0,133.73,18403.98,ATM Withdrawal
2023-02-17,0.0,147.27,18256.71,ATM Withdrawal
2023-02-20,0.0,117.51,18139.2,Bill Payment
2023-02-21,0.0,112.48,18026.72,Wire Transfer
2023-02-27,5.9,0.0,18032.62,Interest Payment
2023-02-28,0.0,880.76,20153.99,Credit Card Payment
2023-03-02,4940.95,0.0,22973.57,Salary
2023-03-05,0.0,109.52,22864.05,ATM Withdrawal
2023-03-06,0.0,141.25,22722.8,ATM Withdrawal
2023-03-07,0.0,68.34,22654.46,Wire Transfer
2023-03-10,0.0,64.66,22589.8,ATM Withdrawal
2023-03-12,0.0,31.61,22558.19,Wire Transfer
2023-03-16,0.0,136.56,22421.63,ATM Withdrawal
2023-03-17,0.0,56.01,22365.62,ATM Withdrawal
2023-03-23,0.0,27.09,22338.53,Wire Transfer
2023-03-25,0.0,66.94,22271.59,ATM Withdrawal
2023-03-27,8.16,0.0,22279.75,Interest Payment
2023-03-27,0.0,28.78,22250.97,ATM Withdrawal
2023-03-28,0.0,1544.31,18609.68,Credit Card Payment
2023-03-31,0.0,30.87,22220.1,ATM Withdrawal
2023-04-28,0.0,747.9,17861.78,Credit Card Payment
2023-05-28,0.0,304.62,17557.16,Credit Card Payment
