date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Apple,502.57,502.57,Electronics
2023-01-02,Nelson Group,33.82,16.91,Dining
2023-01-04,Starbucks,49.17,24.59,Dining
2023-01-06,Zara,184.99,61.66,Clothing
2023-01-08,Apple,279.38,279.38,Electronics
2023-01-11,Delta Airlines,235.11,235.11,Travel
2023-01-15,Nike,71.64,71.64,Clothing
2023-01-16,Apple,564.14,564.14,Electronics
2023-01-17,Apple,419.12,419.12,Electronics
2023-01-20,Nike,32.19,32.19,Clothing
2023-01-23,Starbucks,33.22,33.22,Dining
2023-01-28,Allen-Randall,405.57,405.57,Travel
2023-01-30,Zara,146.91,146.91,Clothing
2023-01-31,Apple,855.68,855.68,Electronics
2023-02-04,"Holland, Baldwin and Hall",344.6,344.6,Home
2023-02-08,Delta Airlines,194.67,194.67,Travel
2023-02-09,Uber,398.52,398.52,Travel
2023-02-11,"Taylor, Franklin and Garcia",38.1,38.1,Health
2023-02-12,Starbucks,53.16,26.58,Dining
2023-02-15,Adidas,147.2,147.2,Clothing
2023-02-21,Perez-Gutierrez,66.75,66.75,Health
2023-02-24,Zara,120.94,120.94,Clothing
2023-02-27,Sloan-Smith,56.45,18.82,Entertainment
2023-03-01,"Frye, Reynolds and Collins",77.01,77.01,Groceries
2023-03-04,CVS,62.07,62.07,Health
2023-03-06,Anthony-Barrett,94.06,94.06,Entertainment
2023-03-08,Wood Inc,195.71,195.71,Home
2023-03-10,Gutierrez-Hahn,10.12,10.12,Health
2023-03-11,McDonald's,13.15,13.15,Dining
2023-03-12,CVS,22.92,22.92,Health
2023-03-13,Target,21.34,21.34,Groceries
2023-03-14,"Robbins, Thornton and Long",56.78,56.78,Home
2023-03-15,"Poole, Boone and Robinson",12.45,12.45,Dining
2023-03-19,H&M,165.0,165.0,Clothing
2023-03-24,CVS,90.91,90.91,Health
2023-03-25,Swanson PLC,195.59,195.59,Home
