date,income,expense,balance,description
2023-01-04,6250.8,0.0,9330.46,Salary
2023-01-04,0.0,70.89,9259.57,Bill Payment
2023-01-05,0.0,87.32,9172.25,Wire Transfer
2023-01-09,0.0,126.26,9045.99,Wire Transfer
2023-01-10,0.0,141.95,8904.04,Wire Transfer
2023-01-16,0.0,20.67,8883.37,ATM Withdrawal
2023-01-23,0.0,119.53,8763.84,Bill Payment
2023-01-24,0.0,103.87,8659.97,ATM Withdrawal
2023-01-25,2.42,0.0,8662.39,Interest Payment
2023-01-28,0.0,67.38,8595.01,Bill Payment
2023-01-28,0.0,2137.19,17461.4,Credit Card Payment
2023-01-31,0.0,46.98,8548.03,ATM Withdrawal
2023-02-02,0.0,20.35,8527.68,ATM Withdrawal
2023-02-04,6129.89,0.0,14657.57,Salary
2023-02-04,0.0,135.16,14522.41,Bill Payment
2023-02-05,0.0,69.29,14453.12,Wire Transfer
2023-02-06,0.0,99.18,14353.94,ATM Withdrawal
2023-02-12,0.0,23.54,14330.4,ATM Withdrawal
2023-02-14,0.0,100.34,14230.06,Loan Payment
2023-02-17,0.0,137.3,14092.76,Loan Payment
2023-02-18,0.0,47.01,14045.75,Bill Payment
2023-02-25,8.03,0.0,14053.78,Interest Payment
2023-02-28,0.0,1791.99,15669.41,Credit Card Payment
2023-03-01,0.0,45.59,14008.19,ATM Withdrawal
2023-03-02,0.0,140.14,13868.05,Bill Payment
2023-03-04,6429.02,0.0,20297.07,Salary
2023-03-07,0.0,132.63,20164.44,ATM Withdrawal
2023-03-13,0.0,42.0,20122.44,Loan Payment
2023-03-14,0.0,117.71,20004.73,Bill Payment
2023-03-17,0.0,78.78,19925.95,ATM Withdrawal
2023-03-22,0.0,74.78,19851.17,Bill Payment
2023-03-25,4.18,0.0,19855.35,Interest Payment
2023-03-26,0.0,126.93,19728.42,ATM Withdrawal
2023-03-28,0.0,2371.4,13298.01,Credit Card Payment
2023-03-31,0.0,129.83,19598.59,ATM Withdrawal
2023-04-28,0.0,99.93,13198.08,Credit Card Payment
2023-05-28,0.0,61.84,13136.24,Credit Card Payment
