date,business_name,amount_of_deal,amount_paid,category
2023-01-01,H&M,96.64,96.64,Clothing
2023-01-03,Fox Group,23.82,23.82,Health
2023-01-07,H&M,161.41,161.41,Clothing
2023-01-08,Walgreens,50.13,50.13,Health
2023-01-10,Zara,105.35,105.35,Clothing
2023-01-12,Rodriguez-Thompson,174.61,174.61,Travel
2023-01-14,Delta Airlines,371.01,371.01,Travel
2023-01-17,Amazon,954.72,318.24,Electronics
2023-01-18,Apple,806.46,806.46,Electronics
2023-01-23,Walmart,99.95,99.95,Groceries
2023-01-24,Walgreens,55.18,55.18,Health
2023-01-26,"Barker, Flynn and Russell",32.23,32.23,Dining
2023-01-27,H&M,170.26,170.26,Clothing
2023-01-28,IKEA,353.03,176.51,Home
2023-01-30,Austin and Sons,25.75,12.88,Entertainment
2023-01-31,Nike,128.14,64.07,Clothing
2023-02-03,Hughes-Hunt,161.0,161.0,Clothing
2023-02-05,Nike,38.92,38.92,Clothing
2023-02-10,Garcia-Aguilar,116.44,116.44,Clothing
2023-02-11,Target,108.68,108.68,Groceries
2023-02-17,Apple,521.71,521.71,Electronics
2023-02-21,Jones-Gardner,202.74,202.74,Electronics
2023-02-22,H&M,49.32,49.32,Clothing
2023-02-24,Mays and Sons,143.87,143.87,Groceries
2023-02-25,Uber,340.44,340.44,Travel
2023-02-27,Burnett LLC,174.98,174.98,Clothing
2023-03-02,Larsen LLC,194.7,194.7,Clothing
2023-03-06,H&M,147.02,147.02,Clothing
2023-03-07,IKEA,306.05,102.02,Home
2023-03-08,Starbucks,44.34,44.34,Dining
2023-03-11,Carney Ltd,358.54,358.54,Home
2023-03-16,H&M,170.0,85.0,Clothing
2023-03-19,White PLC,325.9,325.9,Electronics
2023-03-20,CVS,56.62,28.31,Health
2023-03-21,IKEA,67.06,67.06,Home
2023-03-25,McDonald's,40.86,40.86,Dining
2023-03-26,Apple,898.2,898.2,Electronics
2023-03-27,Uber,145.71,145.71,Travel
