date,income,expense,balance,description
2023-01-04,7005.89,0.0,9284.18,Salary
2023-01-06,0.0,100.08,9184.1,Bill Payment
2023-01-08,0.0,132.36,9051.74,Bill Payment
2023-01-09,0.0,133.78,8917.96,Bill Payment
2023-01-11,0.0,107.17,8810.79,Bill Payment
2023-01-18,0.0,133.08,8677.71,Loan Payment
2023-01-25,7.56,0.0,8685.27,Interest Payment
2023-01-26,0.0,25.45,8659.82,Bill Payment
2023-01-28,0.0,3454.35,17397.55,Credit Card Payment
2023-01-29,0.0,45.91,8613.91,Wire Transfer
2023-02-02,0.0,110.53,8503.38,ATM Withdrawal
2023-02-03,0.0,70.81,8432.57,Bill Payment
2023-02-04,6936.62,0.0,15369.19,Salary
2023-02-04,0.0,142.19,15227.0,Bill Payment
2023-02-13,0.0,141.12,15085.88,Bill Payment
2023-02-23,0.0,102.97,14982.91,Bill Payment
2023-02-25,5.65,0.0,14988.56,Interest Payment
2023-02-27,0.0,130.67,14857.89,ATM Withdrawal
2023-02-28,0.0,43.29,14814.6,ATM Withdrawal
2023-02-28,0.0,2172.08,15225.47,Credit Card Payment
2023-03-01,0.0,86.79,14727.81,Wire Transfer
2023-03-02,0.0,143.54,14584.27,Bill Payment
2023-03-04,6843.86,0.0,21428.13,Salary
2023-03-05,0.0,72.2,21355.93,Bill Payment
2023-03-11,0.0,40.6,21315.33,Wire Transfer
2023-03-13,0.0,49.81,21265.52,Bill Payment
2023-03-15,0.0,53.99,21211.53,Bill Payment
2023-03-18,0.0,32.34,21179.19,ATM Withdrawal
2023-03-19,0.0,89.07,21090.12,Bill Payment
2023-03-20,0.0,108.76,20981.36,ATM Withdrawal
2023-03-23,0.0,63.78,20917.58,ATM Withdrawal
2023-03-25,4.87,0.0,20922.45,Interest Payment
2023-03-27,0.0,31.68,20890.77,ATM Withdrawal
2023-03-28,0.0,589.94,14635.53,Credit Card Payment
2023-03-31,0.0,38.87,20851.9,Bill Payment
2023-04-28,0.0,181.25,14454.28,Credit Card Payment
2023-05-28,0.0,96.75,14357.53,Credit Card Payment
