date,business_name,amount_of_deal,amount_paid,category
2023-01-03,Amazon,598.98,598.98,Electronics
2023-01-04,Adidas,116.95,58.48,Clothing
2023-01-06,Nike,137.04,137.04,Clothing
2023-01-10,Delta Airlines,368.42,368.42,Travel
2023-01-11,H&M,41.75,41.75,Clothing
2023-01-13,Walgreens,71.11,35.55,Health
2023-01-14,Estrada-Smith,174.31,174.31,Clothing
2023-01-17,Walgreens,90.61,90.61,Health
2023-01-19,Target,38.3,38.3,Groceries
2023-01-25,Target,73.22,73.22,Groceries
2023-01-28,IKEA,262.07,131.03,Home
2023-01-30,H&M,186.76,93.38,Clothing
2023-02-01,Adidas,155.58,155.58,Clothing
2023-02-02,Uber,400.94,400.94,Travel
2023-02-08,Gregory Ltd,50.17,50.17,Entertainment
2023-02-14,McDonald's,38.11,19.05,Dining
2023-02-15,Gonzalez Group,135.52,135.52,Clothing
2023-02-16,Garcia and Sons,38.61,12.87,Dining
2023-02-17,Zara,38.6,38.6,Clothing
2023-02-19,Nike,112.35,112.35,Clothing
2023-02-22,"Lee, Wallace and Rodriguez",24.8,24.8,Groceries
2023-02-23,McDonald's,48.52,24.26,Dining
2023-02-25,Walgreens,88.11,88.11,Health
2023-02-26,Vargas and Sons,99.34,99.34,Health
2023-02-28,"Taylor, Thompson and Nolan",75.49,75.49,Entertainment
2023-03-02,Amazon,752.25,752.25,Electronics
2023-03-06,Starbucks,27.17,27.17,Dining
2023-03-07,H&M,105.6,105.6,Clothing
2023-03-10,Zara,66.04,33.02,Clothing
2023-03-14,Delta Airlines,443.61,443.61,Travel
2023-03-17,Nike,174.01,174.01,Clothing
2023-03-18,Walmart,112.8,112.8,Groceries
2023-03-20,H&M,122.74,122.74,Clothing
2023-03-23,Walgreens,34.42,34.42,Health
