date,business_name,amount_of_deal,amount_paid,category
2023-01-02,Amazon,291.64,291.64,Electronics
2023-01-05,Target,56.61,28.3,Groceries
2023-01-07,Bradley-Wallace,24.92,24.92,Groceries
2023-01-09,H&M,185.49,61.83,Clothing
2023-01-12,CVS,57.0,57.0,Health
2023-01-15,Uber,330.13,330.13,Travel
2023-01-16,H&M,102.08,102.08,Clothing
2023-01-19,Uber,325.9,325.9,Travel
2023-01-23,Nike,156.38,156.38,Clothing
2023-01-27,"Crane, Watkins and Garner",124.48,41.49,Home
2023-01-29,Walmart,110.77,110.77,Groceries
2023-02-01,Starbucks,24.64,24.64,Dining
2023-02-03,Peterson-Garcia,277.31,277.31,Home
2023-02-08,"Munoz, Gordon and Sawyer",637.98,637.98,Electronics
2023-02-15,Spencer-Knapp,59.02,59.02,Dining
2023-02-17,Uber,268.59,268.59,Travel
2023-02-18,Walmart,94.96,94.96,Groceries
2023-02-19,Uber,52.25,17.42,Travel
2023-02-20,IKEA,108.65,108.65,Home
2023-02-25,H&M,78.41,39.2,Clothing
2023-02-26,Starbucks,44.91,44.91,Dining
2023-02-27,Target,24.96,24.96,Groceries
2023-03-05,Apple,328.7,328.7,Electronics
2023-03-07,Starbucks,23.73,23.73,Dining
2023-03-09,H&M,74.21,74.21,Clothing
2023-03-16,Target,26.14,26.14,Groceries
2023-03-18,Suarez Inc,102.39,34.13,Travel
2023-03-19,Knight-Nelson,163.19,163.19,Clothing
2023-03-21,H&M,187.8,93.9,Clothing
2023-03-25,Walgreens,49.92,49.92,Health
2023-03-26,Starbucks,30.34,30.34,Dining
2023-03-27,"Carter, Holmes and Roberts",67.37,67.37,Entertainment
2023-03-28,Starbucks,28.6,28.6,Dining
