date,income,expense,balance,description
2023-01-03,0.0,87.73,4234.78,ATM Withdrawal
2023-01-04,5610.54,0.0,9845.32,Salary
2023-01-05,0.0,42.21,9803.11,Bill Payment
2023-01-06,0.0,96.82,9706.29,ATM Withdrawal
2023-01-09,0.0,91.79,9614.5,Wire Transfer
2023-01-10,0.0,124.83,9489.67,ATM Withdrawal
2023-01-11,0.0,39.85,9449.82,Loan Payment
2023-01-19,0.0,82.82,9367.0,Loan Payment
2023-01-23,4.57,0.0,9371.57,Interest Payment
2023-01-27,0.0,144.55,9227.02,Bill Payment
2023-01-28,0.0,1783.73,16772.66,Credit Card Payment
2023-01-30,0.0,113.65,9113.37,ATM Withdrawal
2023-02-02,0.0,98.43,9014.94,Bill Payment
2023-02-04,5689.42,0.0,14704.36,Salary
2023-02-04,0.0,32.94,14671.42,ATM Withdrawal
2023-02-07,0.0,90.66,14580.76,ATM Withdrawal
2023-02-08,0.0,62.46,14518.3,ATM Withdrawal
2023-02-09,0.0,99.67,14418.63,ATM Withdrawal
2023-02-10,0.0,137.79,14280.84,Wire Transfer
2023-02-12,0.0,90.66,14190.18,Wire Transfer
2023-02-14,0.0,37.04,14153.14,ATM Withdrawal
2023-02-15,0.0,121.78,14031.36,Wire Transfer
2023-02-16,0.0,20.94,14010.42,ATM Withdrawal
2023-02-18,0.0,83.87,13926.55,Bill Payment
2023-02-23,6.45,0.0,13933.0,Interest Payment
2023-02-26,0.0,51.51,13881.49,Bill Payment
2023-02-27,0.0,79.23,13802.26,Bill Payment
2023-02-28,0.0,1867.52,14905.14,Credit Card Payment
2023-03-01,0.0,45.71,13756.55,Loan Payment
2023-03-02,0.0,47.63,13708.92,Bill Payment
2023-03-04,5655.48,0.0,19364.4,Salary
2023-03-11,0.0,98.55,19265.85,Bill Payment
2023-03-12,0.0,44.23,19221.62,ATM Withdrawal
2023-03-18,0.0,116.24,19105.38,Bill Payment
2023-03-20,0.0,136.05,18969.33,ATM Withdrawal
2023-03-21,0.0,113.61,18855.72,ATM Withdrawal
2023-03-23,2.3,0.0,18858.02,Interest Payment
2023-03-23,0.0,26.54,18831.48,Bill Payment
2023-03-28,0.0,2333.47,12571.67,Credit Card Payment
2023-03-29,0.0,126.08,18705.4,Bill Payment
2023-03-30,0.0,65.57,18639.83,Loan Payment
2023-03-31,0.0,83.44,18556.39,ATM Withdrawal
2023-04-28,0.0,159.33,12412.34,Credit Card Payment
