date,income,expense,balance,description
2023-01-01,0.0,87.28,2689.26,Bill Payment
2023-01-03,5095.35,0.0,7784.61,Salary
2023-01-03,0.0,60.29,7724.32,ATM Withdrawal
2023-01-09,0.0,144.65,7579.67,Bill Payment
2023-01-11,0.0,111.58,7468.09,ATM Withdrawal
2023-01-17,0.0,26.22,7441.87,Bill Payment
2023-01-18,0.0,83.9,7357.97,Bill Payment
2023-01-20,0.0,90.85,7267.12,Loan Payment
2023-01-22,0.0,66.72,7200.4,Wire Transfer
2023-01-23,0.0,115.71,7084.69,Bill Payment
2023-01-27,0.0,58.35,7026.34,ATM Withdrawal
2023-01-28,4.69,0.0,7031.03,Interest Payment
2023-01-28,0.0,1728.82,14210.99,Credit Card Payment
2023-01-30,0.0,39.03,6992.0,Bill Payment
2023-02-03,5257.66,0.0,12249.66,Salary
2023-02-12,0.0,99.24,12150.42,Bill Payment
2023-02-18,0.0,99.91,12050.51,Wire Transfer
2023-02-28,4.74,0.0,12055.25,Interest Payment
2023-02-28,0.0,1622.93,12588.06,Credit Card Payment
2023-03-03,5020.33,0.0,17075.58,Salary
2023-03-03,0.0,65.48,17010.1,Wire Transfer
2023-03-04,0.0,142.43,16867.67,Wire Transfer
2023-03-05,0.0,86.75,16780.92,Bill Payment
2023-03-09,0.0,88.32,16692.6,Bill Payment
2023-03-12,0.0,37.48,16655.12,ATM Withdrawal
2023-03-14,0.0,107.47,16547.65,Bill Payment
2023-03-15,0.0,138.61,16409.04,ATM Withdrawal
2023-03-16,0.0,127.01,16282.03,Bill Payment
2023-03-18,0.0,129.33,16152.7,ATM Withdrawal
2023-03-19,0.0,71.0,16081.7,Bill Payment
2023-03-25,0.0,106.07,15975.63,ATM Withdrawal
2023-03-27,0.0,42.08,15933.55,Bill Payment
2023-03-28,6.26,0.0,15939.81,Interest Payment
2023-03-28,0.0,3720.72,8867.34,Credit Card Payment
2023-04-28,0.0,333.17,8534.17,Credit Card Payment
