date,income,expense,balance,description
2023-01-01,0.0,110.5,7098.62,ATM Withdrawal
2023-01-02,0.0,74.08,7024.54,Bill Payment
2023-01-04,5024.98,0.0,12049.52,Salary
2023-01-07,0.0,105.15,11944.37,ATM Withdrawal
2023-01-13,0.0,127.44,11816.93,Wire Transfer
2023-01-14,0.0,141.47,11675.46,Bill Payment
2023-01-16,0.0,48.95,11626.51,Bill Payment
2023-01-17,0.0,79.68,11546.83,Wire Transfer
2023-01-19,0.0,84.66,11462.17,Bill Payment
2023-01-22,6.5,0.0,11468.67,Interest Payment
2023-01-28,0.0,105.66,11363.01,ATM Withdrawal
2023-01-28,0.0,696.25,18885.7,Credit Card Payment
2023-02-02,0.0,135.93,11227.08,Bill Payment
2023-02-04,4766.87,0.0,15993.95,Salary
2023-02-08,0.0,125.98,15867.97,ATM Withdrawal
2023-02-14,0.0,64.89,15803.08,Bill Payment
2023-02-21,0.0,33.84,15769.24,ATM Withdrawal
2023-02-22,7.47,0.0,15776.71,Interest Payment
2023-02-22,0.0,28.06,15748.65,Bill Payment
2023-02-24,0.0,121.96,15626.69,Bill Payment
2023-02-28,0.0,1976.98,16908.72,Credit Card Payment
2023-03-04,4852.31,0.0,20479.0,Salary
2023-03-04,0.0,108.75,20370.25,ATM Withdrawal
2023-03-05,0.0,40.92,20329.33,Wire Transfer
2023-03-11,0.0,63.14,20266.19,ATM Withdrawal
2023-03-17,0.0,104.7,20161.49,ATM Withdrawal
2023-03-18,0.0,101.84,20059.65,ATM Withdrawal
2023-03-22,6.6,0.0,20066.25,Interest Payment
2023-03-22,0.0,53.62,20012.63,ATM Withdrawal
2023-03-24,0.0,116.97,19895.66,ATM Withdrawal
2023-03-26,0.0,109.16,19786.5,Bill Payment
2023-03-28,0.0,70.83,19715.67,Bill Payment
2023-03-28,0.0,2837.41,14071.31,Credit Card Payment
2023-03-31,0.0,133.72,19581.95,ATM Withdrawal
2023-04-28,0.0,179.28,13892.03,Credit Card Payment
2023-05-28,0.0,39.89,13852.14,Credit Card Payment
