date,business_name,amount_of_deal,amount_paid,category
2023-01-02,Adidas,64.16,64.16,Clothing
2023-01-04,Walmart,124.7,124.7,Groceries
2023-01-05,Oneill LLC,121.59,121.59,Clothing
2023-01-06,Amazon,554.89,554.89,Electronics
2023-01-10,Walmart,60.46,60.46,Groceries
2023-01-11,Uber,435.28,435.28,Travel
2023-01-13,Leach-Massey,40.16,40.16,Health
2023-01-18,Walgreens,50.69,16.9,Health
2023-01-21,Apple,276.13,276.13,Electronics
2023-01-22,McDonald's,40.86,40.86,Dining
2023-01-26,IKEA,153.54,153.54,Home
2023-02-02,Adidas,125.38,125.38,Clothing
2023-02-04,Adidas,122.7,122.7,Clothing
2023-02-07,Dean LLC,340.45,340.45,Travel
2023-02-09,Target,50.45,50.45,Groceries
2023-02-14,Zara,197.83,197.83,Clothing
2023-02-17,Amazon,532.1,532.1,Electronics
2023-02-18,Amazon,971.42,323.81,Electronics
2023-02-20,McDonald's,59.43,59.43,Dining
2023-02-21,CVS,90.28,90.28,Health
2023-02-25,Zara,73.07,73.07,Clothing
2023-02-26,Zara,89.09,89.09,Clothing
2023-02-27,CVS,67.1,33.55,Health
2023-02-28,Adidas,81.04,81.04,Clothing
2023-03-01,Ortiz Group,192.3,192.3,Electronics
2023-03-07,Wilkerson-Carson,45.78,45.78,Health
2023-03-08,Starbucks,46.86,46.86,Dining
2023-03-10,Adidas,35.89,35.89,Clothing
2023-03-12,Apple,954.19,954.19,Electronics
2023-03-13,"Ibarra, Hudson and Ford",59.13,29.57,Dining
2023-03-14,Adidas,99.92,99.92,Clothing
2023-03-16,Doyle LLC,113.97,56.98,Clothing
2023-03-17,Adidas,75.86,75.86,Clothing
2023-03-19,Ortiz Inc,38.68,12.89,Dining
2023-03-24,Zara,52.78,26.39,Clothing
2023-03-26,Lee Ltd,793.24,264.41,Electronics
2023-03-28,Anderson PLC,48.61,16.2,Entertainment
2023-03-29,Adams LLC,59.71,59.71,Dining
2023-03-30,"Smith, Peters and Lutz",38.7,38.7,Groceries
