date,income,expense,balance,description
2023-01-01,0.0,24.68,1370.57,Bill Payment
2023-01-02,0.0,54.08,1316.49,ATM Withdrawal
2023-01-04,5492.88,0.0,6809.37,Salary
2023-01-05,0.0,81.87,6727.5,Bill Payment
2023-01-06,0.0,34.6,6692.9,ATM Withdrawal
2023-01-07,0.0,34.54,6658.36,Wire Transfer
2023-01-12,0.0,125.31,6533.05,Loan Payment
2023-01-18,0.0,117.7,6415.35,ATM Withdrawal
2023-01-22,3.11,0.0,6418.46,Interest Payment
2023-01-22,0.0,95.83,6322.63,Wire Transfer
2023-01-23,0.0,96.76,6225.87,Wire Transfer
2023-01-25,0.0,143.66,6082.21,Wire Transfer
2023-01-28,0.0,813.96,14757.05,Credit Card Payment
2023-02-02,0.0,64.6,6017.61,Bill Payment
2023-02-04,5430.67,0.0,11448.28,Salary
2023-02-04,0.0,85.41,11362.87,ATM Withdrawal
2023-02-11,0.0,23.45,11339.42,ATM Withdrawal
2023-02-14,0.0,118.74,11220.68,ATM Withdrawal
2023-02-19,0.0,119.91,11100.77,ATM Withdrawal
2023-02-22,2.68,0.0,11103.45,Interest Payment
2023-02-22,0.0,24.15,11079.3,Wire Transfer
2023-02-23,0.0,134.04,10945.26,Loan Payment
2023-02-25,0.0,103.12,10842.14,ATM Withdrawal
2023-02-27,0.0,45.85,10796.29,Bill Payment
2023-02-28,0.0,1203.69,13553.36,Credit Card Payment
2023-03-04,5556.98,0.0,16353.27,Salary
2023-03-05,0.0,123.62,16229.65,Wire Transfer
2023-03-14,0.0,147.76,16081.89,ATM Withdrawal
2023-03-16,0.0,76.46,16005.43,ATM Withdrawal
2023-03-19,0.0,83.35,15922.08,ATM Withdrawal
2023-03-21,0.0,136.3,15785.78,Wire Transfer
2023-03-22,2.37,0.0,15788.15,Interest Payment
2023-03-24,0.0,82.59,15705.56,Bill Payment
2023-03-27,0.0,99.95,15605.61,ATM Withdrawal
2023-03-28,0.0,1835.37,11717.99,Credit Card Payment
2023-03-29,0.0,34.6,15571.01,Bill Payment
2023-04-28,0.0,90.94,11627.05,Credit Card Payment
2023-05-28,0.0,18.42,11608.63,Credit Card Payment
