date,income,expense,balance,description
2023-01-01,0.0,137.01,3308.53,ATM Withdrawal
2023-01-02,6648.22,0.0,9956.75,Salary
2023-01-02,0.0,107.1,9849.65,Bill Payment
2023-01-05,0.0,23.16,9826.49,Bill Payment
2023-01-09,0.0,122.25,9704.24,ATM Withdrawal
2023-01-11,0.0,146.16,9558.08,Wire Transfer
2023-01-13,0.0,128.56,9429.52,Bill Payment
2023-01-15,0.0,104.41,9325.11,Bill Payment
2023-01-16,0.0,88.62,9236.49,Wire Transfer
2023-01-23,5.64,0.0,9242.13,Interest Payment
2023-01-24,0.0,80.22,9161.91,ATM Withdrawal
2023-01-26,0.0,49.6,9112.31,ATM Withdrawal
2023-01-28,0.0,2411.98,18332.48,Credit Card Payment
2023-02-02,6745.18,0.0,15857.49,Salary
2023-02-04,0.0,138.81,15718.68,ATM Withdrawal
2023-02-05,0.0,59.7,15658.98,Bill Payment
2023-02-06,0.0,114.87,15544.11,ATM Withdrawal
2023-02-10,0.0,97.65,15446.46,Bill Payment
2023-02-12,0.0,32.49,15413.97,Wire Transfer
2023-02-18,0.0,84.88,15329.09,Loan Payment
2023-02-20,0.0,78.17,15250.92,Bill Payment
2023-02-23,2.75,0.0,15253.67,Interest Payment
2023-02-24,0.0,147.24,15106.43,Loan Payment
2023-02-25,0.0,60.31,15046.12,Bill Payment
2023-02-28,0.0,1660.29,16672.19,Credit Card Payment
2023-03-01,0.0,129.0,14917.12,Wire Transfer
2023-03-02,6867.14,0.0,21784.26,Salary
2023-03-05,0.0,53.84,21730.42,ATM Withdrawal
2023-03-08,0.0,105.65,21624.77,Bill Payment
2023-03-11,0.0,111.29,21513.48,ATM Withdrawal
2023-03-14,0.0,111.96,21401.52,ATM Withdrawal
2023-03-16,0.0,102.74,21298.78,ATM Withdrawal
2023-03-20,0.0,86.02,21212.76,Bill Payment
2023-03-23,8.2,0.0,21220.96,Interest Payment
2023-03-24,0.0,87.04,21133.92,ATM Withdrawal
2023-03-25,0.0,108.21,21025.71,ATM Withdrawal
2023-03-26,0.0,54.48,20971.23,ATM Withdrawal
2023-03-28,0.0,130.93,20840.3,ATM Withdrawal
2023-03-28,0.0,1894.68,14777.51,Credit Card Payment
2023-03-29,0.0,62.74,20777.56,Bill Payment
2023-03-31,0.0,33.1,20744.46,ATM Withdrawal
2023-04-28,0.0,305.89,14471.62,Credit Card Payment
2023-05-28,0.0,44.22,14427.4,Credit Card Payment
