date,income,expense,balance,description
2023-01-03,4878.29,0.0,6387.99,Salary
2023-01-06,0.0,135.5,6252.49,ATM Withdrawal
2023-01-17,0.0,35.17,6217.32,Bill Payment
2023-01-23,9.8,0.0,6227.12,Interest Payment
2023-01-25,0.0,75.38,6151.74,Bill Payment
2023-01-26,0.0,129.89,6021.85,ATM Withdrawal
2023-01-28,0.0,129.81,5892.04,Wire Transfer
2023-01-28,0.0,1208.09,12907.01,Credit Card Payment
2023-01-29,0.0,40.78,5851.26,ATM Withdrawal
2023-01-30,0.0,106.06,5745.2,Bill Payment
2023-01-31,0.0,29.94,5715.26,ATM Withdrawal
2023-02-03,4920.19,0.0,10635.45,Salary
2023-02-03,0.0,24.46,10610.99,Wire Transfer
2023-02-11,0.0,24.7,10586.29,ATM Withdrawal
2023-02-14,0.0,87.5,10498.79,Wire Transfer
2023-02-17,0.0,74.49,10424.3,ATM Withdrawal
2023-02-22,0.0,137.46,10286.84,ATM Withdrawal
2023-02-23,5.47,0.0,10292.31,Interest Payment
2023-02-24,0.0,37.16,10255.15,ATM Withdrawal
2023-02-26,0.0,87.14,10168.01,Wire Transfer
2023-02-28,0.0,43.05,10124.96,ATM Withdrawal
2023-02-28,0.0,1689.86,11217.15,Credit Card Payment
2023-03-01,0.0,78.47,10046.49,Wire Transfer
2023-03-02,0.0,67.93,9978.56,Bill Payment
2023-03-03,4763.39,0.0,14741.95,Salary
2023-03-09,0.0,87.86,14654.09,Bill Payment
2023-03-10,0.0,93.44,14560.65,ATM Withdrawal
2023-03-14,0.0,114.39,14446.26,ATM Withdrawal
2023-03-15,0.0,86.02,14360.24,ATM Withdrawal
2023-03-19,0.0,143.38,14216.86,ATM Withdrawal
2023-03-21,0.0,106.3,14110.56,Bill Payment
2023-03-23,4.54,0.0,14115.1,Interest Payment
2023-03-28,0.0,1509.55,9707.6,Credit Card Payment
2023-04-28,0.0,14.43,9693.17,Credit Card Payment
