date,income,expense,balance,description
2023-01-05,5720.9,0.0,9413.71,Salary
2023-01-06,0.0,140.43,9273.28,ATM Withdrawal
2023-01-10,0.0,34.43,9238.85,Wire Transfer
2023-01-13,0.0,47.23,9191.62,Bill Payment
2023-01-14,0.0,62.82,9128.8,Bill Payment
2023-01-18,0.0,23.03,9105.77,Bill Payment
2023-01-22,0.0,76.85,9028.92,ATM Withdrawal
2023-01-27,7.26,0.0,9036.18,Interest Payment
2023-01-28,0.0,78.47,8957.71,Bill Payment
2023-01-28,0.0,1497.55,17288.04,Credit Card Payment
2023-02-02,0.0,38.44,8919.27,Bill Payment
2023-02-05,5564.78,0.0,14484.05,Salary
2023-02-07,0.0,78.72,14405.33,Bill Payment
2023-02-09,0.0,137.27,14268.06,Loan Payment
2023-02-11,0.0,44.26,14223.8,ATM Withdrawal
2023-02-19,0.0,77.56,14146.24,ATM Withdrawal
2023-02-21,0.0,120.87,14025.37,ATM Withdrawal
2023-02-22,0.0,32.2,13993.17,Bill Payment
2023-02-23,0.0,128.8,13864.37,ATM Withdrawal
2023-02-24,0.0,20.06,13844.31,Bill Payment
2023-02-27,5.03,0.0,13849.34,Interest Payment
2023-02-28,0.0,144.89,13704.45,Loan Payment
2023-02-28,0.0,928.48,16359.56,Credit Card Payment
2023-03-04,0.0,34.08,13670.37,Bill Payment
2023-03-05,5642.33,0.0,19312.7,Salary
2023-03-09,0.0,132.06,19180.64,Bill Payment
2023-03-10,0.0,94.16,19086.48,ATM Withdrawal
2023-03-11,0.0,58.1,19028.38,ATM Withdrawal
2023-03-12,0.0,49.27,18979.11,Bill Payment
2023-03-18,0.0,53.15,18925.96,Bill Payment
2023-03-25,0.0,62.98,18862.98,ATM Withdrawal
2023-03-27,3.24,0.0,18866.22,Interest Payment
2023-03-28,0.0,35.01,18831.21,ATM Withdrawal
2023-03-28,0.0,3154.11,13205.45,Credit Card Payment
2023-03-29,0.0,45.62,18785.59,ATM Withdrawal
2023-04-28,0.0,302.55,12902.9,Credit Card Payment
2023-05-28,0.0,240.57,12662.33,Credit Card Payment
