date,income,expense,balance,description
2023-01-02,5801.14,0.0,7469.13,Salary
2023-01-06,0.0,111.91,7357.22,Bill Payment
2023-01-08,0.0,123.15,7234.07,ATM Withdrawal
2023-01-10,0.0,47.51,7186.56,ATM Withdrawal
2023-01-23,3.63,0.0,7190.19,Interest Payment
2023-01-24,0.0,21.39,7168.8,ATM Withdrawal
2023-01-28,0.0,1150.78,16381.74,Credit Card Payment
2023-01-29,0.0,122.7,7046.1,ATM Withdrawal
2023-02-01,0.0,20.25,7025.85,ATM Withdrawal
2023-02-02,5674.27,0.0,12700.12,Salary
2023-02-06,0.0,84.17,12615.95,Bill Payment
2023-02-09,0.0,104.76,12511.19,ATM Withdrawal
2023-02-10,0.0,59.8,12451.39,ATM Withdrawal
2023-02-13,0.0,137.74,12313.65,Bill Payment
2023-02-22,0.0,132.77,12180.88,ATM Withdrawal
2023-02-23,3.8,0.0,12184.68,Interest Payment
2023-02-23,0.0,22.27,12162.41,ATM Withdrawal
2023-02-24,0.0,21.67,12140.74,ATM Withdrawal
2023-02-28,0.0,1508.27,14873.47,Credit Card Payment
2023-03-01,0.0,90.58,12050.16,ATM Withdrawal
2023-03-02,5992.15,0.0,18042.31,Salary
2023-03-02,0.0,98.71,17943.6,Bill Payment
2023-03-03,0.0,98.97,17844.63,Bill Payment
2023-03-15,0.0,125.85,17718.78,ATM Withdrawal
2023-03-19,0.0,63.68,17655.1,ATM Withdrawal
2023-03-22,0.0,33.6,17621.5,ATM Withdrawal
2023-03-23,7.79,0.0,17629.29,Interest Payment
2023-03-28,0.0,68.77,17560.52,Wire Transfer
2023-03-28,0.0,2061.98,12811.49,Credit Card Payment
2023-03-29,0.0,28.0,17532.52,Loan Payment
2023-04-28,0.0,113.77,12697.72,Credit Card Payment
