date,income,expense,balance,description
2023-01-01,3205.92,0.0,6438.11,Salary
2023-01-02,0.0,66.6,6371.51,Wire Transfer
2023-01-03,0.0,145.09,6226.42,Wire Transfer
2023-01-05,0.0,127.32,6099.1,Bill Payment
2023-01-12,0.0,148.78,5950.32,ATM Withdrawal
2023-01-16,0.0,24.91,5925.41,Bill Payment
2023-01-19,0.0,25.04,5900.37,Wire Transfer
2023-01-21,6.65,0.0,5907.02,Interest Payment
2023-01-22,0.0,134.5,5772.52,ATM Withdrawal
2023-01-24,0.0,36.76,5735.76,ATM Withdrawal
2023-01-28,0.0,1563.13,9032.48,Credit Card Payment
2023-01-29,0.0,34.66,5701.1,ATM Withdrawal
2023-01-31,0.0,145.03,5556.07,ATM Withdrawal
2023-02-01,3240.86,0.0,8796.93,Salary
2023-02-01,0.0,70.15,8726.78,Bill Payment
2023-02-05,0.0,113.01,8613.77,ATM Withdrawal
2023-02-06,0.0,90.11,8523.66,ATM Withdrawal
2023-02-09,0.0,126.12,8397.54,Wire Transfer
2023-02-15,0.0,119.65,8277.89,ATM Withdrawal
2023-02-17,0.0,81.74,8196.15,Bill Payment
2023-02-19,0.0,25.67,8170.48,ATM Withdrawal
2023-02-21,6.01,0.0,8176.49,Interest Payment
2023-02-21,0.0,35.33,8141.16,Bill Payment
2023-02-25,0.0,104.16,8037.0,Loan Payment
2023-02-28,0.0,1758.57,7273.91,Credit Card Payment
2023-03-01,3297.65,0.0,11334.65,Salary
2023-03-04,0.0,97.43,11237.22,Bill Payment
2023-03-07,0.0,101.43,11135.79,Bill Payment
2023-03-08,0.0,139.01,10996.78,Wire Transfer
2023-03-09,0.0,124.62,10872.16,ATM Withdrawal
2023-03-13,0.0,85.49,10786.67,ATM Withdrawal
2023-03-21,6.29,0.0,10792.96,Interest Payment
2023-03-21,0.0,45.3,10747.66,ATM Withdrawal
2023-03-23,0.0,78.83,10668.83,Bill Payment
2023-03-25,0.0,73.22,10595.61,ATM Withdrawal
2023-03-28,0.0,2860.01,4413.9,Credit Card Payment
2023-04-28,0.0,93.43,4320.47,Credit Card Payment
2023-05-28,0.0,25.35,4295.12,Credit Card Payment
