date,income,expense,balance,description
2023-01-01,0.0,111.41,5515.84,Bill Payment
2023-01-02,0.0,113.62,5402.22,Bill Payment
2023-01-04,3751.22,0.0,9153.44,Salary
2023-01-05,0.0,51.12,9102.32,Wire Transfer
2023-01-17,0.0,100.87,9001.45,ATM Withdrawal
2023-01-18,0.0,108.01,8893.44,Wire Transfer
2023-01-19,0.0,22.17,8871.27,ATM Withdrawal
2023-01-22,0.0,81.5,8789.77,Bill Payment
2023-01-24,7.25,0.0,8797.02,Interest Payment
2023-01-26,0.0,79.5,8717.52,ATM Withdrawal
2023-01-27,0.0,79.56,8637.96,Bill Payment
2023-01-28,0.0,84.12,8553.84,Bill Payment
2023-01-28,0.0,1120.79,13458.05,Credit Card Payment
2023-01-31,0.0,29.04,8524.8,ATM Withdrawal
2023-02-01,0.0,62.33,8462.47,Wire Transfer
2023-02-02,0.0,149.26,8313.21,Bill Payment
2023-02-04,3574.04,0.0,11887.25,Salary
2023-02-11,0.0,64.14,11823.11,Bill Payment
2023-02-13,0.0,73.41,11749.7,Bill Payment
2023-02-14,0.0,101.5,11648.2,Bill Payment
2023-02-21,0.0,40.7,11607.5,Bill Payment
2023-02-24,2.9,0.0,11610.4,Interest Payment
2023-02-24,0.0,54.3,11556.1,Wire Transfer
2023-02-26,0.0,59.35,11496.75,Bill Payment
2023-02-28,0.0,1607.72,11850.33,Credit Card Payment
2023-03-03,0.0,116.37,11380.38,ATM Withdrawal
2023-03-04,3601.58,0.0,14981.96,Salary
2023-03-10,0.0,119.02,14862.94,ATM Withdrawal
2023-03-13,0.0,96.69,14766.25,Wire Transfer
2023-03-23,0.0,125.87,14640.38,ATM Withdrawal
2023-03-24,5.82,0.0,14646.2,Interest Payment
2023-03-28,0.0,2678.68,9171.65,Credit Card Payment
2023-03-31,0.0,67.36,14578.84,ATM Withdrawal
2023-04-28,0.0,562.11,8609.54,Credit Card Payment
2023-05-28,0.0,73.68,8535.86,Credit Card Payment
