date,income,expense,balance,description
2023-01-02,4495.86,0.0,10628.03,Salary
2023-01-03,0.0,147.52,10480.51,ATM Withdrawal
2023-01-06,0.0,128.24,10352.27,Bill Payment
2023-01-11,0.0,137.77,10214.5,Wire Transfer
2023-01-14,0.0,121.02,10093.48,ATM Withdrawal
2023-01-15,0.0,54.72,10038.76,Wire Transfer
2023-01-16,0.0,149.56,9889.2,Bill Payment
2023-01-17,0.0,31.19,9858.01,Bill Payment
2023-01-19,0.0,85.2,9772.81,Wire Transfer
2023-01-21,0.0,39.1,9733.71,ATM Withdrawal
2023-01-22,0.0,115.39,9618.32,ATM Withdrawal
2023-01-23,9.1,0.0,9627.42,Interest Payment
2023-01-25,0.0,138.98,9488.44,ATM Withdrawal
2023-01-26,0.0,44.59,9443.85,Wire Transfer
2023-01-27,0.0,111.09,9332.76,Bill Payment
2023-01-28,0.0,2860.88,14103.94,Credit Card Payment
2023-01-30,0.0,97.57,9235.19,Wire Transfer
2023-02-02,4512.08,0.0,13747.27,Salary
2023-02-11,0.0,148.77,13598.5,Bill Payment
2023-02-13,0.0,140.66,13457.84,Wire Transfer
2023-02-14,0.0,25.76,13432.08,Bill Payment
2023-02-18,0.0,42.35,13389.73,Bill Payment
2023-02-19,0.0,34.26,13355.47,ATM Withdrawal
2023-02-23,7.83,0.0,13363.3,Interest Payment
2023-02-23,0.0,29.46,13333.84,Bill Payment
2023-02-24,0.0,113.94,13219.9,Bill Payment
2023-02-25,0.0,90.46,13129.44,ATM Withdrawal
2023-02-28,0.0,2104.36,11999.58,Credit Card Payment
2023-03-01,0.0,26.1,13103.34,Bill Payment
2023-03-02,4496.65,0.0,17599.99,Salary
2023-03-11,0.0,125.83,17474.16,ATM Withdrawal
2023-03-14,0.0,38.0,17436.16,ATM Withdrawal
2023-03-16,0.0,132.93,17303.23,Bill Payment
2023-03-19,0.0,64.29,17238.94,ATM Withdrawal
2023-03-23,7.34,0.0,17246.28,Interest Payment
2023-03-23,0.0,97.34,17148.94,ATM Withdrawal
2023-03-27,0.0,37.8,17111.14,Bill Payment
2023-03-28,0.0,4183.4,7816.18,Credit Card Payment
2023-03-29,0.0,146.32,16964.82,Bill Payment
2023-04-28,0.0,197.99,7618.19,Credit Card Payment
2023-05-28,0.0,34.14,7584.05,Credit Card Payment
