date,income,expense,balance,description
2023-01-01,7145.66,0.0,14455.68,Salary
2023-01-06,0.0,117.13,14338.55,Wire Transfer
2023-01-09,0.0,24.96,14313.59,Bill Payment
2023-01-10,0.0,93.31,14220.28,ATM Withdrawal
2023-01-12,0.0,108.41,14111.87,Wire Transfer
2023-01-13,0.0,71.79,14040.08,Bill Payment
2023-01-15,0.0,147.76,13892.32,ATM Withdrawal
2023-01-20,8.45,0.0,13900.77,Interest Payment
2023-01-20,0.0,32.44,13868.33,Wire Transfer
2023-01-28,0.0,1426.4,24877.92,Credit Card Payment
2023-02-01,7179.01,0.0,21047.34,Salary
2023-02-04,0.0,120.45,20926.89,ATM Withdrawal
2023-02-05,0.0,35.47,20891.42,ATM Withdrawal
2023-02-06,0.0,99.64,20791.78,Wire Transfer
2023-02-09,0.0,34.17,20757.61,Wire Transfer
2023-02-16,0.0,48.21,20709.4,Bill Payment
2023-02-18,0.0,34.18,20675.22,ATM Withdrawal
2023-02-20,8.49,0.0,20683.71,Interest Payment
2023-02-24,0.0,60.41,20623.3,Bill Payment
2023-02-28,0.0,67.52,20555.78,Bill Payment
2023-02-28,0.0,1454.69,23423.23,Credit Card Payment
2023-03-01,6990.29,0.0,27546.07,Salary
2023-03-05,0.0,101.35,27444.72,ATM Withdrawal
2023-03-07,0.0,105.13,27339.59,Bill Payment
2023-03-08,0.0,102.62,27236.97,ATM Withdrawal
2023-03-09,0.0,139.86,27097.11,ATM Withdrawal
2023-03-11,0.0,28.99,27068.12,Bill Payment
2023-03-12,0.0,35.92,27032.2,Wire Transfer
2023-03-13,0.0,76.18,26956.02,Bill Payment
2023-03-18,0.0,141.24,26814.78,Bill Payment
2023-03-19,0.0,98.91,26715.87,ATM Withdrawal
2023-03-20,9.35,0.0,26725.22,Interest Payment
2023-03-21,0.0,132.77,26592.45,Loan Payment
2023-03-24,0.0,46.88,26545.57,ATM Withdrawal
2023-03-28,0.0,3759.33,19663.9,Credit Card Payment
2023-03-29,0.0,145.72,26399.85,Bill Payment
2023-03-30,0.0,95.53,26304.32,Wire Transfer
2023-04-28,0.0,48.3,19615.6,Credit Card Payment
