date,income,expense,balance,description
2023-01-04,0.0,66.6,8815.71,Bill Payment
2023-01-05,4214.18,0.0,13029.89,Salary
2023-01-06,0.0,92.06,12937.83,ATM Withdrawal
2023-01-08,0.0,106.82,12831.01,ATM Withdrawal
2023-01-13,0.0,119.87,12711.14,ATM Withdrawal
2023-01-15,0.0,107.53,12603.61,Wire Transfer
2023-01-17,0.0,92.09,12511.52,ATM Withdrawal
2023-01-21,0.0,31.81,12479.71,ATM Withdrawal
2023-01-22,4.91,0.0,12484.62,Interest Payment
2023-01-25,0.0,34.05,12450.57,ATM Withdrawal
2023-01-26,0.0,94.32,12356.25,Bill Payment
2023-01-27,0.0,147.13,12209.12,ATM Withdrawal
2023-01-28,0.0,1979.43,17074.38,Credit Card Payment
2023-01-29,0.0,72.21,12136.91,ATM Withdrawal
2023-02-02,0.0,109.71,12027.2,Bill Payment
2023-02-03,0.0,115.52,11911.68,Wire Transfer
2023-02-05,4276.32,0.0,16188.0,Salary
2023-02-05,0.0,47.2,16140.8,ATM Withdrawal
2023-02-06,0.0,114.73,16026.07,Wire Transfer
2023-02-14,0.0,56.51,15969.56,Wire Transfer
2023-02-17,0.0,106.91,15862.65,Bill Payment
2023-02-21,0.0,33.62,15829.03,Bill Payment
2023-02-22,7.27,0.0,15836.3,Interest Payment
2023-02-26,0.0,60.29,15776.01,Wire Transfer
2023-02-28,0.0,3467.72,13606.66,Credit Card Payment
2023-03-01,0.0,111.05,15664.96,Bill Payment
2023-03-05,4142.46,0.0,19807.42,Salary
2023-03-10,0.0,22.3,19785.12,Bill Payment
2023-03-11,0.0,89.64,19695.48,Loan Payment
2023-03-12,0.0,23.49,19671.99,ATM Withdrawal
2023-03-17,0.0,143.78,19528.21,ATM Withdrawal
2023-03-20,0.0,23.46,19504.75,Wire Transfer
2023-03-21,0.0,138.03,19366.72,Wire Transfer
2023-03-22,8.42,0.0,19375.14,Interest Payment
2023-03-23,0.0,55.67,19319.47,Bill Payment
2023-03-25,0.0,84.25,19235.22,Bill Payment
2023-03-27,0.0,114.13,19121.09,ATM Withdrawal
2023-03-28,0.0,2343.25,11263.41,Credit Card Payment
2023-03-31,0.0,67.28,19053.81,ATM Withdrawal
2023-04-28,0.0,358.83,10904.58,Credit Card Payment
2023-05-28,0.0,10.65,10893.93,Credit Card Payment
