date,income,expense,balance,description
2023-01-01,5085.15,0.0,8682.31,Salary
2023-01-03,0.0,70.46,8611.85,Bill Payment
2023-01-05,0.0,143.58,8468.27,Loan Payment
2023-01-12,0.0,107.16,8361.11,Bill Payment
2023-01-21,0.0,109.74,8251.37,ATM Withdrawal
2023-01-22,6.4,0.0,8257.77,Interest Payment
2023-01-25,0.0,79.05,8178.72,Bill Payment
2023-01-28,0.0,3287.16,12919.4,Credit Card Payment
2023-01-31,0.0,86.54,8092.18,ATM Withdrawal
2023-02-01,4931.78,0.0,13023.96,Salary
2023-02-02,0.0,97.1,12926.86,Bill Payment
2023-02-09,0.0,71.5,12855.36,Wire Transfer
2023-02-11,0.0,87.82,12767.54,Wire Transfer
2023-02-12,0.0,104.52,12663.02,Bill Payment
2023-02-14,0.0,106.11,12556.91,ATM Withdrawal
2023-02-16,0.0,118.23,12438.68,ATM Withdrawal
2023-02-18,0.0,76.62,12362.06,Bill Payment
2023-02-19,0.0,110.07,12251.99,Wire Transfer
2023-02-21,0.0,126.7,12125.29,Bill Payment
2023-02-22,7.76,0.0,12133.05,Interest Payment
2023-02-25,0.0,137.58,11995.47,ATM Withdrawal
2023-02-28,0.0,1648.31,10825.71,Credit Card Payment
2023-03-01,5014.33,0.0,17009.8,Salary
2023-03-03,0.0,149.97,16859.83,ATM Withdrawal
2023-03-05,0.0,41.21,16818.62,Wire Transfer
2023-03-07,0.0,139.66,16678.96,ATM Withdrawal
2023-03-10,0.0,108.24,16570.72,ATM Withdrawal
2023-03-11,0.0,140.14,16430.58,ATM Withdrawal
2023-03-19,0.0,64.06,16366.52,Bill Payment
2023-03-22,3.19,0.0,16369.71,Interest Payment
2023-03-24,0.0,128.13,16241.58,ATM Withdrawal
2023-03-28,0.0,445.38,12474.02,Credit Card Payment
2023-03-30,0.0,35.02,16206.56,Bill Payment
2023-04-28,0.0,26.66,10799.05,Credit Card Payment
2023-05-28,0.0,16.83,10782.22,Credit Card Payment
