date,income,expense,balance,description
2023-01-01,0.0,136.78,1655.66,Bill Payment
2023-01-02,0.0,97.18,1558.48,Bill Payment
2023-01-04,5509.22,0.0,7067.7,Salary
2023-01-07,0.0,49.22,7018.48,ATM Withdrawal
2023-01-12,0.0,140.44,6878.04,ATM Withdrawal
2023-01-20,0.0,46.26,6831.78,Bill Payment
2023-01-21,0.0,49.19,6782.59,Bill Payment
2023-01-22,0.0,54.54,6728.05,Bill Payment
2023-01-25,9.91,0.0,6737.96,Interest Payment
2023-01-25,0.0,110.84,6627.12,Bill Payment
2023-01-27,0.0,128.48,6498.64,Loan Payment
2023-01-28,0.0,72.24,6426.4,Bill Payment
2023-01-28,0.0,1441.66,14418.42,Credit Card Payment
2023-01-31,0.0,75.95,6350.45,ATM Withdrawal
2023-02-04,5667.65,0.0,12018.1,Salary
2023-02-06,0.0,119.91,11898.19,ATM Withdrawal
2023-02-08,0.0,134.91,11763.28,ATM Withdrawal
2023-02-13,0.0,114.72,11648.56,ATM Withdrawal
2023-02-15,0.0,136.78,11511.78,ATM Withdrawal
2023-02-16,0.0,95.71,11416.07,Bill Payment
2023-02-17,0.0,63.86,11352.21,Wire Transfer
2023-02-18,0.0,86.6,11265.61,ATM Withdrawal
2023-02-22,0.0,82.31,11183.3,ATM Withdrawal
2023-02-24,0.0,76.64,11106.66,Wire Transfer
2023-02-25,4.39,0.0,11111.05,Interest Payment
2023-02-28,0.0,2764.89,11653.53,Credit Card Payment
2023-03-04,5594.84,0.0,16705.89,Salary
2023-03-05,0.0,108.15,16597.74,Wire Transfer
2023-03-10,0.0,63.64,16534.1,ATM Withdrawal
2023-03-12,0.0,41.45,16492.65,ATM Withdrawal
2023-03-17,0.0,86.67,16405.98,Wire Transfer
2023-03-19,0.0,94.94,16311.04,ATM Withdrawal
2023-03-20,0.0,114.31,16196.73,ATM Withdrawal
2023-03-24,0.0,90.52,16106.21,ATM Withdrawal
2023-03-25,2.31,0.0,16108.52,Interest Payment
2023-03-25,0.0,140.7,15967.82,Bill Payment
2023-03-28,0.0,107.74,15860.08,ATM Withdrawal
2023-03-28,0.0,1366.8,10286.73,Credit Card Payment
2023-04-28,0.0,428.07,9858.66,Credit Card Payment
2023-05-28,0.0,147.22,9711.44,Credit Card Payment
