date,business_name,amount_of_deal,amount_paid,category
2023-01-04,Target,78.71,39.35,Groceries
2023-01-11,Apple,435.02,435.02,Electronics
2023-01-13,Mathews-Williams,122.43,122.43,Groceries
2023-01-18,Delta Airlines,273.18,273.18,Travel
2023-01-22,CVS,84.89,84.89,Health
2023-01-25,Uber,212.42,70.81,Travel
2023-01-26,"Brown, Mcdowell and Foster",190.39,190.39,Home
2023-02-01,Murphy PLC,66.3,33.15,Health
2023-02-02,"Turner, Pittman and Cooper",43.55,43.55,Clothing
2023-02-06,Small Inc,46.34,46.34,Dining
2023-02-08,Zara,111.83,37.28,Clothing
2023-02-09,Martinez LLC,79.08,79.08,Entertainment
2023-02-17,Walmart,104.03,104.03,Groceries
2023-02-21,Underwood-Phillips,175.79,87.89,Clothing
2023-02-23,Amazon,397.66,397.66,Electronics
2023-02-25,Vasquez Inc,101.9,101.9,Clothing
2023-03-03,Adidas,72.21,72.21,Clothing
2023-03-04,Adidas,127.56,127.56,Clothing
2023-03-05,Delta Airlines,402.08,402.08,Travel
2023-03-06,Delta Airlines,281.71,281.71,Travel
2023-03-07,Wright Ltd,366.16,366.16,Electronics
2023-03-09,Amazon,567.85,567.85,Electronics
2023-03-10,Starbucks,59.86,59.86,Dining
2023-03-14,Hernandez PLC,263.13,263.13,Travel
2023-03-15,McDonald's,35.6,35.6,Dining
2023-03-17,Zara,77.28,77.28,Clothing
2023-03-18,Walmart,83.73,83.73,Groceries
2023-03-19,Walmart,80.13,80.13,Groceries
2023-03-23,"Wilson, Johnson and Rich",50.85,50.85,Health
2023-03-24,Amazon,626.38,626.38,Electronics
2023-03-26,H&M,85.98,85.98,Clothing
2023-03-30,Amazon,593.02,593.02,Electronics
