date,income,expense,balance,description
2023-01-01,0.0,44.59,1827.8,ATM Withdrawal
2023-01-04,4614.81,0.0,6442.61,Salary
2023-01-04,0.0,29.41,6413.2,ATM Withdrawal
2023-01-06,0.0,20.52,6392.68,ATM Withdrawal
2023-01-17,0.0,45.68,6347.0,ATM Withdrawal
2023-01-19,0.0,24.76,6322.24,Bill Payment
2023-01-22,0.0,120.99,6201.25,Bill Payment
2023-01-23,0.0,82.97,6118.28,ATM Withdrawal
2023-01-24,0.0,50.54,6067.74,ATM Withdrawal
2023-01-25,9.77,0.0,6077.51,Interest Payment
2023-01-28,0.0,1540.71,12699.65,Credit Card Payment
2023-02-01,0.0,75.56,6001.95,ATM Withdrawal
2023-02-03,0.0,44.29,5957.66,Bill Payment
2023-02-04,4527.1,0.0,10484.76,Salary
2023-02-06,0.0,134.34,10350.42,Bill Payment
2023-02-08,0.0,116.34,10234.08,Bill Payment
2023-02-12,0.0,92.92,10141.16,Bill Payment
2023-02-17,0.0,60.68,10080.48,Loan Payment
2023-02-22,0.0,46.05,10034.43,ATM Withdrawal
2023-02-25,4.42,0.0,10038.85,Interest Payment
2023-02-27,0.0,104.6,9934.25,ATM Withdrawal
2023-02-28,0.0,748.95,11950.7,Credit Card Payment
2023-03-04,4689.24,0.0,14623.49,Salary
2023-03-06,0.0,56.89,14566.6,Bill Payment
2023-03-08,0.0,129.77,14436.83,ATM Withdrawal
2023-03-22,0.0,58.49,14378.34,ATM Withdrawal
2023-03-25,5.5,0.0,14383.84,Interest Payment
2023-03-26,0.0,42.89,14340.95,ATM Withdrawal
2023-03-28,0.0,983.18,10967.52,Credit Card Payment
2023-03-30,0.0,100.59,14240.36,Bill Payment
2023-04-28,0.0,5.16,10962.36,Credit Card Payment
