date,income,expense,balance,description
2023-01-03,0.0,112.72,6276.54,ATM Withdrawal
2023-01-04,3569.41,0.0,9845.95,Salary
2023-01-05,0.0,122.77,9723.18,Bill Payment
2023-01-08,0.0,79.97,9643.21,ATM Withdrawal
2023-01-10,0.0,90.07,9553.14,Wire Transfer
2023-01-12,0.0,135.94,9417.2,Wire Transfer
2023-01-15,0.0,143.94,9273.26,ATM Withdrawal
2023-01-17,0.0,130.76,9142.5,ATM Withdrawal
2023-01-19,0.0,55.66,9086.84,Wire Transfer
2023-01-21,8.29,0.0,9095.13,Interest Payment
2023-01-21,0.0,27.4,9067.73,ATM Withdrawal
2023-01-24,0.0,120.66,8947.07,ATM Withdrawal
2023-01-25,0.0,117.53,8829.54,ATM Withdrawal
2023-01-26,0.0,126.6,8702.94,Wire Transfer
2023-01-28,0.0,63.24,8639.7,ATM Withdrawal
2023-01-28,0.0,1589.02,13053.8,Credit Card Payment
2023-02-01,0.0,142.52,8497.18,Bill Payment
2023-02-03,0.0,120.72,8376.46,ATM Withdrawal
2023-02-04,3639.32,0.0,12015.78,Salary
2023-02-04,0.0,87.01,11928.77,Bill Payment
2023-02-05,0.0,52.88,11875.89,ATM Withdrawal
2023-02-08,0.0,39.8,11836.09,Loan Payment
2023-02-13,0.0,84.47,11751.62,Bill Payment
2023-02-18,0.0,97.79,11653.83,ATM Withdrawal
2023-02-20,0.0,149.08,11504.75,Wire Transfer
2023-02-21,5.33,0.0,11510.08,Interest Payment
2023-02-21,0.0,107.54,11402.54,ATM Withdrawal
2023-02-28,0.0,2442.74,10611.06,Credit Card Payment
2023-03-04,3704.67,0.0,15107.21,Salary
2023-03-09,0.0,72.21,15035.0,Bill Payment
2023-03-10,0.0,33.43,15001.57,ATM Withdrawal
2023-03-15,0.0,66.89,14934.68,ATM Withdrawal
2023-03-17,0.0,103.0,14831.68,ATM Withdrawal
2023-03-18,0.0,86.08,14745.6,Bill Payment
2023-03-21,6.52,0.0,14752.12,Interest Payment
2023-03-22,0.0,109.3,14642.82,ATM Withdrawal
2023-03-28,0.0,2281.46,8329.6,Credit Card Payment
2023-04-28,0.0,231.08,8098.52,Credit Card Payment
2023-05-28,0.0,53.11,8045.41,Credit Card Payment
