date,income,expense,balance,description
2023-01-01,0.0,123.42,1069.36,Bill Payment
2023-01-02,3583.72,0.0,4653.08,Salary
2023-01-03,0.0,139.6,4513.48,Bill Payment
2023-01-04,0.0,141.49,4371.99,Loan Payment
2023-01-05,0.0,125.99,4246.0,Bill Payment
2023-01-06,0.0,65.41,4180.59,Bill Payment
2023-01-07,0.0,143.81,4036.78,Wire Transfer
2023-01-16,0.0,53.61,3983.17,Wire Transfer
2023-01-18,0.0,52.6,3930.57,Bill Payment
2023-01-19,0.0,97.42,3833.15,ATM Withdrawal
2023-01-20,9.5,0.0,3842.65,Interest Payment
2023-01-22,0.0,100.49,3742.16,Bill Payment
2023-01-24,0.0,26.78,3715.38,ATM Withdrawal
2023-01-27,0.0,126.02,3589.36,ATM Withdrawal
2023-01-28,0.0,1978.81,7656.56,Credit Card Payment
2023-02-02,3715.99,0.0,7305.35,Salary
2023-02-04,0.0,52.56,7252.79,ATM Withdrawal
2023-02-06,0.0,132.76,7120.03,Bill Payment
2023-02-08,0.0,112.55,7007.48,Wire Transfer
2023-02-11,0.0,66.24,6941.24,Wire Transfer
2023-02-14,0.0,27.98,6913.26,ATM Withdrawal
2023-02-18,0.0,28.43,6884.83,Bill Payment
2023-02-20,3.18,0.0,6888.01,Interest Payment
2023-02-24,0.0,133.68,6754.33,ATM Withdrawal
2023-02-25,0.0,137.21,6617.12,Wire Transfer
2023-02-28,0.0,127.39,6489.73,Bill Payment
2023-02-28,0.0,2012.46,5644.1,Credit Card Payment
2023-03-02,3586.52,0.0,10076.25,Salary
2023-03-06,0.0,149.72,9926.53,Wire Transfer
2023-03-07,0.0,102.54,9823.99,ATM Withdrawal
2023-03-20,2.29,0.0,9826.28,Interest Payment
2023-03-20,0.0,24.02,9802.26,Bill Payment
2023-03-21,0.0,23.33,9778.93,Bill Payment
2023-03-22,0.0,143.56,9635.37,Wire Transfer
2023-03-28,0.0,2061.43,3582.67,Credit Card Payment
2023-04-28,0.0,171.52,3411.15,Credit Card Payment
2023-05-28,0.0,60.57,3350.58,Credit Card Payment
