date,income,expense,balance,description
2023-01-01,0.0,23.33,985.63,Bill Payment
2023-01-03,5077.04,0.0,6062.67,Salary
2023-01-03,0.0,76.11,5986.56,ATM Withdrawal
2023-01-04,0.0,123.23,5863.33,Wire Transfer
2023-01-05,0.0,118.07,5745.26,Bill Payment
2023-01-07,0.0,89.13,5656.13,ATM Withdrawal
2023-01-08,0.0,24.14,5631.99,Loan Payment
2023-01-10,0.0,142.43,5489.56,Bill Payment
2023-01-17,0.0,87.73,5401.83,Loan Payment
2023-01-22,0.0,115.1,5286.73,Bill Payment
2023-01-26,4.74,0.0,5291.47,Interest Payment
2023-01-26,0.0,114.84,5176.63,Loan Payment
2023-01-28,0.0,130.55,5046.08,Wire Transfer
2023-01-28,0.0,854.89,12428.17,Credit Card Payment
2023-02-01,0.0,32.21,5013.87,Wire Transfer
2023-02-03,4850.12,0.0,9863.99,Salary
2023-02-03,0.0,70.79,9793.2,ATM Withdrawal
2023-02-05,0.0,33.32,9759.88,Wire Transfer
2023-02-07,0.0,60.95,9698.93,Bill Payment
2023-02-13,0.0,102.19,9596.74,Bill Payment
2023-02-15,0.0,109.78,9486.96,Bill Payment
2023-02-16,0.0,103.66,9383.3,Bill Payment
2023-02-17,0.0,65.92,9317.38,ATM Withdrawal
2023-02-18,0.0,136.98,9180.4,ATM Withdrawal
2023-02-21,0.0,40.66,9139.74,ATM Withdrawal
2023-02-23,0.0,71.87,9067.87,ATM Withdrawal
2023-02-24,0.0,45.92,9021.95,ATM Withdrawal
2023-02-25,0.0,94.74,8927.21,Bill Payment
2023-02-26,5.78,0.0,8932.99,Interest Payment
2023-02-28,0.0,32.22,8900.77,ATM Withdrawal
2023-02-28,0.0,1085.22,11342.95,Credit Card Payment
2023-03-03,4925.37,0.0,13826.14,Salary
2023-03-03,0.0,84.61,13741.53,Bill Payment
2023-03-07,0.0,114.21,13627.32,Wire Transfer
2023-03-10,0.0,70.91,13556.41,ATM Withdrawal
2023-03-15,0.0,44.84,13511.57,Bill Payment
2023-03-17,0.0,42.01,13469.56,Wire Transfer
2023-03-20,0.0,84.85,13384.71,Bill Payment
2023-03-26,6.57,0.0,13391.28,Interest Payment
2023-03-26,0.0,33.85,13357.43,ATM Withdrawal
2023-03-28,0.0,1441.77,9901.18,Credit Card Payment
2023-03-29,0.0,74.37,13283.06,Bill Payment
2023-04-28,0.0,419.61,9481.57,Credit Card Payment
2023-05-28,0.0,376.39,9105.18,Credit Card Payment
