date,business_name,amount_of_deal,amount_paid,category
2023-01-03,IKEA,179.44,179.44,Home
2023-01-09,McDonald's,14.29,7.14,Dining
2023-01-10,Target,69.68,69.68,Groceries
2023-01-16,Cummings-Brown,152.17,152.17,Clothing
2023-01-19,IKEA,250.72,250.72,Home
2023-01-22,Apple,665.46,665.46,Electronics
2023-01-24,Target,92.5,30.83,Groceries
2023-01-27,Walgreens,16.04,16.04,Health
2023-01-29,"Ruiz, Barrett and Mercado",10.89,5.45,Dining
2023-01-31,Oneill-Ward,194.19,64.73,Clothing
2023-02-01,CVS,18.66,9.33,Health
2023-02-03,Amazon,697.21,697.21,Electronics
2023-02-06,Richardson-Wang,42.89,42.89,Clothing
2023-02-07,Apple,972.48,972.48,Electronics
2023-02-08,Target,105.93,105.93,Groceries
2023-02-15,"Howard, Barker and Perez",26.65,8.88,Dining
2023-02-19,Paul-Carlson,31.41,31.41,Entertainment
2023-02-20,Adidas,99.1,33.03,Clothing
2023-02-22,IKEA,379.65,379.65,Home
2023-02-23,CVS,73.39,73.39,Health
2023-02-24,Walmart,56.89,56.89,Groceries
2023-02-25,Zara,144.65,144.65,Clothing
2023-02-27,Mcknight-Jackson,88.0,88.0,Home
2023-02-28,H&M,77.73,77.73,Clothing
2023-03-02,Zara,132.67,132.67,Clothing
2023-03-03,Walmart,50.93,50.93,Groceries
2023-03-04,"Gregory, Williams and Brown",82.97,27.66,Clothing
2023-03-05,"Roth, Carpenter and Wolfe",42.1,21.05,Groceries
2023-03-07,Amazon,306.31,153.16,Electronics
2023-03-11,Target,36.36,36.36,Groceries
2023-03-17,Adidas,124.19,124.19,Clothing
2023-03-21,Delta Airlines,120.7,120.7,Travel
2023-03-23,Walmart,58.63,58.63,Groceries
2023-03-24,Morales-Thompson,186.52,186.52,Home
2023-03-25,Nike,52.35,52.35,Clothing
2023-03-27,"Hickman, Adams and Butler",358.67,119.56,Travel
2023-03-28,McDonald's,52.71,52.71,Dining
2023-03-29,Target,83.51,83.51,Groceries
