date,business_name,amount_of_deal,amount_paid,category
2023-01-03,H&M,141.97,141.97,Clothing
2023-01-04,Lee and Sons,245.43,245.43,Home
2023-01-06,Evans Inc,15.47,15.47,Dining
2023-01-07,Target,147.87,147.87,Groceries
2023-01-12,"Gonzales, Charles and Rogers",205.24,102.62,Travel
2023-01-14,Walgreens,28.62,28.62,Health
2023-01-16,Walgreens,73.97,24.66,Health
2023-01-18,Adidas,102.48,102.48,Clothing
2023-01-22,H&M,157.9,157.9,Clothing
2023-01-23,Nike,49.37,49.37,Clothing
2023-01-25,Walmart,65.23,65.23,Groceries
2023-01-27,H&M,49.88,49.88,Clothing
2023-01-31,H&M,53.85,53.85,Clothing
2023-02-01,Amazon,536.15,178.72,Electronics
2023-02-05,Adidas,79.07,79.07,Clothing
2023-02-08,IKEA,230.56,230.56,Home
2023-02-11,Livingston-Diaz,31.95,31.95,Dining
2023-02-12,Palmer-Salas,87.49,87.49,Entertainment
2023-02-20,McDonald's,16.34,16.34,Dining
2023-02-23,Nike,42.84,42.84,Clothing
2023-02-28,Frost-Jimenez,86.51,86.51,Entertainment
2023-03-02,Adidas,128.25,128.25,Clothing
2023-03-03,Amazon,141.35,141.35,Electronics
2023-03-04,"Garrison, Gill and Rose",248.58,82.86,Travel
2023-03-07,H&M,153.42,153.42,Clothing
2023-03-08,Apple,529.13,264.56,Electronics
2023-03-12,H&M,53.31,53.31,Clothing
2023-03-13,"Alexander, Avery and Rose",80.79,80.79,Travel
2023-03-14,Apple,665.27,221.76,Electronics
2023-03-16,"Young, Carter and Lopez",96.69,96.69,Entertainment
2023-03-24,Target,29.23,29.23,Groceries
2023-03-25,Stevenson-Sosa,42.89,42.89,Health
2023-03-27,Walgreens,45.82,45.82,Health
