date,income,expense,balance,description
2023-01-03,5175.15,0.0,10350.56,Salary
2023-01-04,0.0,112.8,10237.76,ATM Withdrawal
2023-01-05,0.0,37.67,10200.09,Wire Transfer
2023-01-13,0.0,94.34,10105.75,ATM Withdrawal
2023-01-14,0.0,59.45,10046.3,Bill Payment
2023-01-21,0.0,111.36,9934.94,Bill Payment
2023-01-24,2.08,0.0,9937.02,Interest Payment
2023-01-26,0.0,122.52,9814.5,ATM Withdrawal
2023-01-28,0.0,1809.97,17062.41,Credit Card Payment
2023-02-03,5200.12,0.0,15014.62,Salary
2023-02-13,0.0,87.83,14926.79,ATM Withdrawal
2023-02-14,0.0,74.51,14852.28,Bill Payment
2023-02-15,0.0,54.36,14797.92,ATM Withdrawal
2023-02-21,0.0,127.71,14670.21,Wire Transfer
2023-02-22,0.0,75.04,14595.17,Wire Transfer
2023-02-23,0.0,64.72,14530.45,Bill Payment
2023-02-24,2.91,0.0,14533.36,Interest Payment
2023-02-27,0.0,144.34,14389.02,Wire Transfer
2023-02-28,0.0,2375.74,14686.67,Credit Card Payment
2023-03-03,5149.88,0.0,19538.9,Salary
2023-03-04,0.0,41.89,19497.01,Bill Payment
2023-03-06,0.0,106.58,19390.43,ATM Withdrawal
2023-03-08,0.0,56.41,19334.02,ATM Withdrawal
2023-03-15,0.0,46.13,19287.89,Bill Payment
2023-03-21,0.0,125.57,19162.32,ATM Withdrawal
2023-03-24,5.43,0.0,19167.75,Interest Payment
2023-03-24,0.0,101.67,19066.08,ATM Withdrawal
2023-03-25,0.0,84.25,18981.83,Loan Payment
2023-03-28,0.0,2565.59,12121.08,Credit Card Payment
2023-03-29,0.0,109.45,18872.38,Bill Payment
2023-04-28,0.0,36.42,12084.66,Credit Card Payment
