date,business_name,amount_of_deal,amount_paid,category
2023-01-01,Nike,101.36,101.36,Clothing
2023-01-02,Walgreens,78.65,78.65,Health
2023-01-03,McDonald's,28.8,28.8,Dining
2023-01-04,Dunn and Sons,142.24,142.24,Groceries
2023-01-05,Uber,234.37,234.37,Travel
2023-01-08,Adidas,114.62,114.62,Clothing
2023-01-10,Walgreens,71.91,71.91,Health
2023-01-11,Target,57.52,19.17,Groceries
2023-01-12,Jordan Group,106.39,106.39,Groceries
2023-01-14,"Davis, Gonzales and Simpson",67.61,67.61,Clothing
2023-01-15,Nike,158.51,158.51,Clothing
2023-01-19,Johns-Benjamin,99.64,99.64,Health
2023-01-20,Smith LLC,65.05,65.05,Travel
2023-01-22,Walmart,61.43,61.43,Groceries
2023-01-23,IKEA,290.23,290.23,Home
2023-01-25,"King, Mcdonald and Nelson",17.75,17.75,Dining
2023-01-26,Walgreens,60.04,60.04,Health
2023-01-27,CVS,87.49,87.49,Health
2023-02-04,Starbucks,15.56,15.56,Dining
2023-02-07,McDonald's,55.74,55.74,Dining
2023-02-09,"Acevedo, Edwards and Munoz",149.06,149.06,Groceries
2023-02-14,Apple,272.08,272.08,Electronics
2023-02-15,McDonald's,30.88,30.88,Dining
2023-02-18,Uber,485.66,485.66,Travel
2023-02-20,Walmart,88.16,29.39,Groceries
2023-02-22,Uber,445.27,445.27,Travel
2023-03-03,Target,38.46,38.46,Groceries
2023-03-13,Simon Group,135.46,135.46,Travel
2023-03-14,Wilson and Sons,83.35,41.67,Travel
2023-03-17,Nike,125.71,125.71,Clothing
2023-03-19,Walmart,110.35,55.17,Groceries
2023-03-21,IKEA,261.96,261.96,Home
2023-03-22,Target,133.26,66.63,Groceries
2023-03-28,"Shaffer, Haynes and Hensley",201.29,201.29,Home
2023-03-29,IKEA,213.01,213.01,Home
