date,income,expense,balance,description
2023-01-01,3475.42,0.0,12589.05,Salary
2023-01-02,0.0,92.71,12496.34,ATM Withdrawal
2023-01-07,0.0,55.44,12440.9,Bill Payment
2023-01-08,0.0,106.91,12333.99,ATM Withdrawal
2023-01-11,0.0,127.53,12206.46,ATM Withdrawal
2023-01-12,0.0,49.55,12156.91,ATM Withdrawal
2023-01-13,0.0,83.21,12073.7,Bill Payment
2023-01-18,0.0,125.33,11948.37,ATM Withdrawal
2023-01-19,0.0,98.86,11849.51,Bill Payment
2023-01-28,3.34,0.0,11852.85,Interest Payment
2023-01-28,0.0,2520.16,14713.0,Credit Card Payment
2023-01-29,0.0,20.32,11832.53,ATM Withdrawal
2023-02-01,3400.31,0.0,15232.84,Salary
2023-02-01,0.0,130.49,15102.35,ATM Withdrawal
2023-02-02,0.0,41.43,15060.92,ATM Withdrawal
2023-02-06,0.0,127.45,14933.47,ATM Withdrawal
2023-02-12,0.0,68.89,14864.58,Loan Payment
2023-02-17,0.0,40.67,14823.91,Wire Transfer
2023-02-19,0.0,48.67,14775.24,ATM Withdrawal
2023-02-20,0.0,70.73,14704.51,ATM Withdrawal
2023-02-24,0.0,117.96,14586.55,ATM Withdrawal
2023-02-26,0.0,33.12,14553.43,ATM Withdrawal
2023-02-28,6.33,0.0,14559.76,Interest Payment
2023-02-28,0.0,40.55,14519.21,ATM Withdrawal
2023-02-28,0.0,2322.09,12390.91,Credit Card Payment
2023-03-01,3381.05,0.0,17900.26,Salary
2023-03-03,0.0,143.95,17756.31,ATM Withdrawal
2023-03-10,0.0,105.59,17650.72,Wire Transfer
2023-03-13,0.0,89.81,17560.91,Bill Payment
2023-03-14,0.0,43.63,17517.28,ATM Withdrawal
2023-03-15,0.0,130.58,17386.7,Bill Payment
2023-03-16,0.0,27.3,17359.4,Bill Payment
2023-03-23,0.0,54.05,17305.35,ATM Withdrawal
2023-03-27,0.0,24.45,17280.9,Bill Payment
2023-03-28,7.62,0.0,17288.52,Interest Payment
2023-03-28,0.0,2452.48,9938.43,Credit Card Payment
2023-03-29,0.0,20.5,17268.02,Loan Payment
2023-03-30,0.0,34.86,17233.16,ATM Withdrawal
2023-04-28,0.0,368.05,9570.38,Credit Card Payment
2023-05-28,0.0,341.52,9228.86,Credit Card Payment
