date,income,expense,balance,description
2023-01-03,0.0,62.52,8055.05,Wire Transfer
2023-01-04,0.0,45.76,8009.29,ATM Withdrawal
2023-01-05,5436.97,0.0,13446.26,Salary
2023-01-05,0.0,123.06,13323.2,Bill Payment
2023-01-08,0.0,112.98,13210.22,ATM Withdrawal
2023-01-12,0.0,144.41,13065.81,ATM Withdrawal
2023-01-13,0.0,102.9,12962.91,Bill Payment
2023-01-14,0.0,62.23,12900.68,Wire Transfer
2023-01-20,6.59,0.0,12907.27,Interest Payment
2023-01-21,0.0,143.46,12763.81,Bill Payment
2023-01-23,0.0,22.51,12741.3,ATM Withdrawal
2023-01-26,0.0,83.61,12657.69,ATM Withdrawal
2023-01-28,0.0,77.8,12579.89,Loan Payment
2023-01-28,0.0,3947.16,18118.47,Credit Card Payment
2023-01-29,0.0,54.31,12525.58,ATM Withdrawal
2023-01-31,0.0,99.01,12426.57,Bill Payment
2023-02-05,5533.86,0.0,17960.43,Salary
2023-02-06,0.0,103.62,17856.81,ATM Withdrawal
2023-02-08,0.0,137.34,17719.47,ATM Withdrawal
2023-02-11,0.0,44.15,17675.32,ATM Withdrawal
2023-02-12,0.0,95.28,17580.04,Wire Transfer
2023-02-13,0.0,84.15,17495.89,Bill Payment
2023-02-20,4.43,0.0,17500.32,Interest Payment
2023-02-23,0.0,76.76,17423.56,Wire Transfer
2023-02-28,0.0,1447.72,16670.75,Credit Card Payment
2023-03-03,0.0,91.36,17332.2,ATM Withdrawal
2023-03-05,5397.04,0.0,22729.24,Salary
2023-03-05,0.0,71.39,22657.85,Loan Payment
2023-03-06,0.0,59.7,22598.15,Wire Transfer
2023-03-07,0.0,77.9,22520.25,ATM Withdrawal
2023-03-10,0.0,64.79,22455.46,ATM Withdrawal
2023-03-12,0.0,29.19,22426.27,Bill Payment
2023-03-13,0.0,55.86,22370.41,Bill Payment
2023-03-19,0.0,50.35,22320.06,Bill Payment
2023-03-20,4.89,0.0,22324.95,Interest Payment
2023-03-23,0.0,127.69,22197.26,Bill Payment
2023-03-25,0.0,25.66,22171.6,ATM Withdrawal
2023-03-28,0.0,77.26,22094.34,Bill Payment
2023-03-28,0.0,1706.12,14964.63,Credit Card Payment
2023-03-29,0.0,28.71,22065.63,ATM Withdrawal
2023-04-28,0.0,130.84,14833.79,Credit Card Payment
2023-05-28,0.0,21.63,14812.16,Credit Card Payment
