date,business_name,amount_of_deal,amount_paid,category
2023-01-03,Starbucks,32.76,32.76,Dining
2023-01-04,Target,117.64,117.64,Groceries
2023-01-07,Dunn Group,27.95,27.95,Dining
2023-01-11,Garza Inc,52.6,52.6,Health
2023-01-13,Apple,168.2,168.2,Electronics
2023-01-17,H&M,173.34,57.78,Clothing
2023-01-21,H&M,85.86,85.86,Clothing
2023-01-25,Morgan PLC,462.25,462.25,Electronics
2023-01-27,Delta Airlines,94.39,94.39,Travel
2023-01-31,Rowe-Pugh,77.5,77.5,Travel
2023-02-05,Uber,205.33,68.44,Travel
2023-02-10,Walgreens,35.93,35.93,Health
2023-02-12,"Nelson, Davidson and Ross",459.86,459.86,Electronics
2023-02-17,Adidas,175.99,88.0,Clothing
2023-02-18,Uber,237.73,237.73,Travel
2023-02-20,Adidas,45.87,45.87,Clothing
2023-02-21,Adidas,189.49,189.49,Clothing
2023-02-22,IKEA,220.04,220.04,Home
2023-03-02,"Ryan, Roberts and Rodriguez",99.81,33.27,Clothing
2023-03-04,Target,145.09,145.09,Groceries
2023-03-05,Delta Airlines,129.19,129.19,Travel
2023-03-06,Kelley LLC,108.59,108.59,Travel
2023-03-11,Cook-Barrett,44.6,44.6,Health
2023-03-12,Johnson-Booker,466.01,466.01,Electronics
2023-03-14,Apple,389.51,389.51,Electronics
2023-03-16,"Cook, Watson and Wolf",115.31,57.66,Electronics
2023-03-17,Johnson-Barnes,59.47,59.47,Dining
2023-03-18,Harvey and Sons,35.14,35.14,Groceries
2023-03-19,Walgreens,87.08,87.08,Health
2023-03-20,Uber,404.66,404.66,Travel
2023-03-25,May-Marsh,134.87,134.87,Groceries
