date,income,expense,balance,description
2023-01-01,0.0,94.4,7430.1,Wire Transfer
2023-01-02,6642.54,0.0,14072.64,Salary
2023-01-05,0.0,29.5,14043.14,ATM Withdrawal
2023-01-13,0.0,70.68,13972.46,Bill Payment
2023-01-14,0.0,142.37,13830.09,Bill Payment
2023-01-15,0.0,128.11,13701.98,Bill Payment
2023-01-17,0.0,34.99,13666.99,Bill Payment
2023-01-22,2.92,0.0,13669.91,Interest Payment
2023-01-22,0.0,62.69,13607.22,Wire Transfer
2023-01-24,0.0,20.38,13586.84,Wire Transfer
2023-01-25,0.0,135.65,13451.19,Bill Payment
2023-01-26,0.0,45.23,13405.96,ATM Withdrawal
2023-01-27,0.0,27.09,13378.87,Bill Payment
2023-01-28,0.0,2779.9,22608.9,Credit Card Payment
2023-01-30,0.0,53.95,13324.92,ATM Withdrawal
2023-02-01,0.0,112.19,13212.73,Bill Payment
2023-02-02,6854.62,0.0,20067.35,Salary
2023-02-02,0.0,46.13,20021.22,Bill Payment
2023-02-03,0.0,104.64,19916.58,ATM Withdrawal
2023-02-05,0.0,93.42,19823.16,Bill Payment
2023-02-06,0.0,110.89,19712.27,ATM Withdrawal
2023-02-15,0.0,45.81,19666.46,ATM Withdrawal
2023-02-19,0.0,149.64,19516.82,ATM Withdrawal
2023-02-22,5.51,0.0,19522.33,Interest Payment
2023-02-26,0.0,80.39,19441.94,Bill Payment
2023-02-27,0.0,118.82,19323.12,ATM Withdrawal
2023-02-28,0.0,2139.84,20469.06,Credit Card Payment
2023-03-01,0.0,145.43,19177.69,ATM Withdrawal
2023-03-02,6690.23,0.0,25867.92,Salary
2023-03-08,0.0,56.43,25811.49,ATM Withdrawal
2023-03-13,0.0,109.61,25701.88,ATM Withdrawal
2023-03-16,0.0,57.28,25644.6,ATM Withdrawal
2023-03-22,3.86,0.0,25648.46,Interest Payment
2023-03-22,0.0,47.41,25601.05,ATM Withdrawal
2023-03-24,0.0,140.13,25460.92,Loan Payment
2023-03-28,0.0,3637.22,16831.84,Credit Card Payment
2023-03-29,0.0,41.84,25419.08,Bill Payment
2023-03-30,0.0,30.28,25388.8,Bill Payment
2023-04-28,0.0,512.26,16319.58,Credit Card Payment
