date,income,expense,balance,description
2023-01-01,0.0,30.17,3537.85,ATM Withdrawal
2023-01-02,6252.89,0.0,9790.74,Salary
2023-01-02,0.0,31.5,9759.24,Bill Payment
2023-01-05,0.0,109.79,9649.45,ATM Withdrawal
2023-01-06,0.0,33.61,9615.84,ATM Withdrawal
2023-01-07,0.0,35.49,9580.35,Bill Payment
2023-01-08,0.0,80.57,9499.78,ATM Withdrawal
2023-01-09,0.0,24.87,9474.91,Bill Payment
2023-01-11,0.0,40.21,9434.7,Bill Payment
2023-01-12,0.0,62.49,9372.21,Bill Payment
2023-01-13,0.0,52.88,9319.33,Wire Transfer
2023-01-15,0.0,73.69,9245.64,Bill Payment
2023-01-16,0.0,137.17,9108.47,ATM Withdrawal
2023-01-18,0.0,74.43,9034.04,Bill Payment
2023-01-21,2.85,0.0,9036.89,Interest Payment
2023-01-21,0.0,141.08,8895.81,ATM Withdrawal
2023-01-22,0.0,138.0,8757.81,Wire Transfer
2023-01-25,0.0,87.09,8670.72,Wire Transfer
2023-01-27,0.0,56.07,8614.65,Wire Transfer
2023-01-28,0.0,2678.5,17023.98,Credit Card Payment
2023-01-30,0.0,138.3,8476.35,Wire Transfer
2023-01-31,0.0,135.25,8341.1,Bill Payment
2023-02-02,6530.81,0.0,14871.91,Salary
2023-02-02,0.0,148.45,14723.46,Bill Payment
2023-02-07,0.0,41.25,14682.21,Wire Transfer
2023-02-09,0.0,91.42,14590.79,ATM Withdrawal
2023-02-10,0.0,30.21,14560.58,Wire Transfer
2023-02-13,0.0,38.95,14521.63,ATM Withdrawal
2023-02-14,0.0,121.42,14400.21,ATM Withdrawal
2023-02-17,0.0,22.88,14377.33,ATM Withdrawal
2023-02-21,3.61,0.0,14380.94,Interest Payment
2023-02-23,0.0,119.37,14261.57,Bill Payment
2023-02-28,0.0,900.14,16123.84,Credit Card Payment
2023-03-02,6216.24,0.0,20477.81,Salary
2023-03-06,0.0,131.85,20345.96,ATM Withdrawal
2023-03-09,0.0,48.5,20297.46,Bill Payment
2023-03-10,0.0,60.88,20236.58,ATM Withdrawal
2023-03-12,0.0,95.78,20140.8,ATM Withdrawal
2023-03-14,0.0,137.1,20003.7,Wire Transfer
2023-03-21,8.12,0.0,20011.82,Interest Payment
2023-03-24,0.0,100.79,19911.03,Bill Payment
2023-03-28,0.0,46.89,19864.14,ATM Withdrawal
2023-03-28,0.0,1703.07,14420.77,Credit Card Payment
2023-03-29,0.0,101.07,19763.07,ATM Withdrawal
2023-03-30,0.0,60.59,19702.48,Bill Payment
2023-04-28,0.0,118.35,14302.42,Credit Card Payment
2023-05-28,0.0,31.06,14271.36,Credit Card Payment
