date,income,expense,balance,description
2023-01-01,6571.31,0.0,9415.14,Salary
2023-01-01,0.0,28.86,9386.28,ATM Withdrawal
2023-01-06,0.0,140.57,9245.71,ATM Withdrawal
2023-01-07,0.0,128.91,9116.8,ATM Withdrawal
2023-01-08,0.0,41.22,9075.58,Bill Payment
2023-01-09,0.0,136.77,8938.81,Wire Transfer
2023-01-10,0.0,90.94,8847.87,Bill Payment
2023-01-14,0.0,31.81,8816.06,Bill Payment
2023-01-16,0.0,33.36,8782.7,Bill Payment
2023-01-17,0.0,145.88,8636.82,ATM Withdrawal
2023-01-18,0.0,72.88,8563.94,Bill Payment
2023-01-21,3.62,0.0,8567.56,Interest Payment
2023-01-21,0.0,66.26,8501.3,Bill Payment
2023-01-25,0.0,105.67,8395.63,Wire Transfer
2023-01-27,0.0,62.08,8333.55,Bill Payment
2023-01-28,0.0,2618.22,16415.05,Credit Card Payment
2023-01-29,0.0,28.58,8304.97,Bill Payment
2023-02-01,6309.34,0.0,14614.31,Salary
2023-02-01,0.0,125.91,14488.4,ATM Withdrawal
2023-02-02,0.0,42.32,14446.08,ATM Withdrawal
2023-02-07,0.0,124.38,14321.7,Bill Payment
2023-02-09,0.0,117.18,14204.52,Bill Payment
2023-02-10,0.0,33.07,14171.45,Bill Payment
2023-02-11,0.0,137.83,14033.62,Bill Payment
2023-02-16,0.0,33.28,14000.34,Bill Payment
2023-02-17,0.0,132.64,13867.7,Bill Payment
2023-02-18,0.0,115.31,13752.39,ATM Withdrawal
2023-02-20,0.0,99.21,13653.18,Bill Payment
2023-02-21,3.07,0.0,13656.25,Interest Payment
2023-02-24,0.0,72.39,13583.86,ATM Withdrawal
2023-02-27,0.0,102.93,13480.93,Bill Payment
2023-02-28,0.0,2117.32,14297.73,Credit Card Payment
2023-03-01,6528.16,0.0,20009.09,Salary
2023-03-04,0.0,139.14,19869.95,ATM Withdrawal
2023-03-08,0.0,142.21,19727.74,ATM Withdrawal
2023-03-09,0.0,117.4,19610.34,Bill Payment
2023-03-13,0.0,47.13,19563.21,ATM Withdrawal
2023-03-15,0.0,84.73,19478.48,Bill Payment
2023-03-20,0.0,111.3,19367.18,ATM Withdrawal
2023-03-21,4.51,0.0,19371.69,Interest Payment
2023-03-23,0.0,98.04,19273.65,ATM Withdrawal
2023-03-27,0.0,126.15,19147.5,Bill Payment
2023-03-28,0.0,1007.0,13290.73,Credit Card Payment
2023-03-29,0.0,40.76,19106.74,Bill Payment
2023-03-30,0.0,73.47,19033.27,Wire Transfer
2023-04-28,0.0,131.5,13159.23,Credit Card Payment
