date,income,expense,balance,description
2023-01-04,4965.83,0.0,10827.75,Salary
2023-01-07,0.0,69.21,10758.54,Bill Payment
2023-01-09,0.0,90.38,10668.16,ATM Withdrawal
2023-01-16,0.0,80.17,10587.99,ATM Withdrawal
2023-01-18,0.0,35.62,10552.37,Bill Payment
2023-01-20,5.42,0.0,10557.79,Interest Payment
2023-01-20,0.0,35.18,10522.61,Bill Payment
2023-01-25,0.0,137.67,10384.94,ATM Withdrawal
2023-01-28,0.0,2420.2,17134.44,Credit Card Payment
2023-02-03,0.0,30.41,10354.53,Bill Payment
2023-02-04,5086.84,0.0,15441.37,Salary
2023-02-04,0.0,39.42,15401.95,Bill Payment
2023-02-05,0.0,54.55,15347.4,Bill Payment
2023-02-12,0.0,125.0,15222.4,ATM Withdrawal
2023-02-14,0.0,43.49,15178.91,Bill Payment
2023-02-15,0.0,101.65,15077.26,Wire Transfer
2023-02-18,0.0,119.09,14958.17,ATM Withdrawal
2023-02-20,4.92,0.0,14963.09,Interest Payment
2023-02-28,0.0,1190.16,15944.28,Credit Card Payment
2023-03-04,5026.14,0.0,19989.23,Salary
2023-03-04,0.0,146.52,19842.71,ATM Withdrawal
2023-03-07,0.0,132.0,19710.71,Bill Payment
2023-03-09,0.0,33.55,19677.16,ATM Withdrawal
2023-03-12,0.0,33.73,19643.43,ATM Withdrawal
2023-03-20,2.99,0.0,19646.42,Interest Payment
2023-03-20,0.0,22.51,19623.91,Bill Payment
2023-03-23,0.0,38.84,19585.07,Bill Payment
2023-03-25,0.0,30.43,19554.64,Bill Payment
2023-03-28,0.0,2103.17,13841.11,Credit Card Payment
2023-04-28,0.0,517.97,13323.14,Credit Card Payment
2023-05-28,0.0,257.87,13065.27,Credit Card Payment
